2097151 2097151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2097151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2097151 2097151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
385247 -164493 -266866 -65212 -160964 -396964 -190089 -188670 185234 -227872 -367966 297889 271845 -255129 54006 -144580 379272 120327 -212585 -102288 245807 506937 -27890 180644 -283345 -186911 25413 430378 -136015 -203120 -176879 -130004 124737 -213836 -80912 -169180 -361263 -493638 -188894 97483 138543 -139718 -144516 -346434 -362111 382860 229604 472336 112767 59803 -51438 105866 278773 131063 203416 98290 227221 523156 277166 -127961 123985 -384253 -202841 74169 232387 225222 -114397 512462 -435403 -400341 -328278 150875 331290 -483464 398419 289332 -36979 -14187 488686 -446971 -491278 2419 -211129 -477196 287311 -300078 74072 -261882 -298400 98156 447419 123380 -266813 -495841 -484490 -96786 22684 433062 -401047 -189808 -23342 -364656 -172378 221655 -13969 -88010 471351 253873 285301 -522407 -354754 176546 -73517 280014 -417263 215736 -183776 478233 -494468 438297 0 0 0 0 0 0 0 0 
418597 316706 48611 414815 225447 -176713 127026 -197139 63166 -65598 -195973 -115396 -78318 -390701 205177 66656 -76632 201151 493849 409571 -37708 -53362 -194800 -332163 -137307 -194420 25261 42171 -79933 270902 -145373 325430 349403 231791 -516090 -117934 -450736 -304138 -489087 -517166 46387 -437406 -361360 389712 -36350 478053 -397651 -414671 -424877 -46102 -400780 7526 -380495 368176 276527 469199 -89433 -335916 -487299 91490 115001 -163081 44802 -62319 162690 434707 455960 321635 439980 -328770 50749 342675 -59993 -337826 151416 -249126 -170451 -262204 47994 220957 492483 427714 -264050 -138321 266932 -12723 350351 -111615 47242 18442 495630 249963 -264200 -62197 -282193 -227969 -422192 184902 -390688 -117669 -457099 -263873 -306853 167054 -506243 183283 142891 458216 355583 478593 -390801 -251733 512341 -390703 481481 -347026 -159725 4632 478883 -116607 0 0 0 0 0 0 0 0 
-177772 92073 -73124 -13017 393912 201096 -200515 -483275 -255026 264229 -371127 393125 -80160 -212885 480460 182666 50554 3779 142740 108863 -133446 -374162 38959 -169890 385689 398084 24697 147859 -356021 -269431 142614 -271770 -106098 437059 -155000 -491255 354924 -505760 -321058 -48099 255573 30538 -72834 -435082 398627 158963 -150340 174143 173624 263896 258537 -309637 -313677 -310361 167158 -513136 406270 -41126 171571 -56240 -329205 321276 -376118 406364 206959 263079 -157071 -459273 174161 -8786 256610 -400423 35869 -184532 231475 -48638 434736 -175242 -308122 -309970 -516533 270286 -257516 519933 -99832 -249413 -303060 -460279 193687 184935 -477992 108968 209209 -114141 -425193 428282 -283902 -252353 428259 247938 152449 425107 -129810 424871 -160198 169564 -33642 413103 224328 -16652 336945 -41633 -383961 -190476 -380100 -510441 151273 198945 388221 -352030 0 0 0 0 0 0 0 0 
-130638 -332471 -152535 -428203 95863 150977 477360 -206955 -476650 37399 262724 -125683 430235 -481427 442189 31914 -125158 -424711 -1242 -18348 -33309 34213 113736 41197 512888 142481 -180468 -357693 485315 -359804 -78102 514413 -201579 523837 408817 447774 -12188 2698 -462975 338051 504736 392828 250895 -129063 -444374 -343475 46084 503901 -483395 -240781 200143 -253016 500334 -510410 1447 -361455 -5157 390520 -84816 -51587 510058 398645 126629 379981 -17073 358387 -47884 203967 96056 -404920 289838 -371934 -165662 166489 -438605 -93484 -387290 383403 62670 217529 116375 -85953 89821 -218525 276481 -154297 461819 -339943 -115365 211174 -494592 273984 -413081 -372240 -179367 478466 -140264 -154614 192823 -248843 127459 432288 179767 -164481 -104928 -438378 -502743 -121097 179161 167762 51073 -239142 502234 -313960 -442770 -421068 -184117 308076 398803 -348687 0 0 0 0 0 0 0 0 
29433 -168431 -205324 -102714 -116989 397774 508714 -212299 42148 -398241 158941 343549 309773 289488 172876 272512 57628 -431971 371485 -187449 -323506 -378314 -399564 -92694 197092 -131387 76398 209477 -365652 475092 400941 -65673 70193 -89612 512213 384070 300333 -188653 480879 84563 9621 424040 -61677 2992 427197 -249202 -133536 394550 -317999 -137266 -341560 -276275 217683 -47065 -393966 378350 235636 -427164 301864 -310303 51315 -155279 -154841 290332 363026 211812 396919 312734 -297902 510991 -358215 206714 273018 248106 -91468 -476118 492063 -37264 315828 504068 -170965 431992 -463151 481103 361821 -309697 355300 368058 408970 -216721 -26638 383558 -105561 -120928 -311370 310591 -142024 140503 144334 -504895 186641 -20673 -13379 147216 22541 -132311 -391161 486399 424744 152008 30234 -423324 180799 -362184 -91286 -145805 -240321 -166185 189437 244149 0 0 0 0 0 0 0 0 
161502 -20345 -196229 -38068 229862 -451508 -90657 379494 -397386 -91169 -488594 -387512 -321966 -430975 37335 442798 313367 -310900 -219294 -282045 -15815 480058 -117035 -187846 -435377 -59895 -414174 -307585 -480359 236978 -69760 -325252 412232 -12172 -478857 -202213 476851 213181 416384 37111 -162072 -166278 48607 383995 -408652 230079 328095 21395 -268589 522778 -149488 -438170 431928 415649 105176 27403 -153167 406823 -504347 363936 385606 454423 -233899 -353414 -345761 -494382 -30804 -304882 134759 433307 -88205 37738 -77414 -463558 355479 472568 -40210 447542 -439078 -197121 -35856 -168291 -254308 14315 36327 241102 475465 -107375 -318776 -380348 -264380 -508910 -54362 -331825 37237 -231063 182792 499661 127217 -385652 -418089 401951 326800 -192054 -50812 359772 9919 -513743 285145 251733 61644 196474 473233 -331602 110773 191158 -294309 23110 -49978 311935 0 0 0 0 0 0 0 0 
32313 52192 -240089 102550 481010 -72795 370396 -256819 -436102 -238718 -126700 306776 -497692 -41067 340105 -213099 507120 469448 51827 -107758 27884 -328629 -175409 444776 72826 -227672 -468826 -442644 69764 -359652 -515365 -397596 -164452 82080 462460 -81115 -245589 506523 -137558 42018 63451 -62371 -398635 -421912 -338424 -364015 -518273 -359365 -53452 358461 -223421 -404076 -239827 321455 507936 45618 -168337 -259526 -318610 -8823 -288237 -248681 -64119 433164 42275 199178 432416 -113637 93162 498715 -310219 337435 106774 -402361 -83473 276143 -196140 -66065 -174240 217783 -171223 -365594 -102221 -229667 -405635 -175131 247436 467278 433410 -139011 73152 -42491 -304984 514178 -38994 408187 340474 46456 -15013 369917 -351146 -391723 478678 447116 -64855 -176803 169226 -183196 -460540 -500354 171501 -127995 -430545 211461 -9768 335721 131525 -313810 414971 144697 0 0 0 0 0 0 0 0 
-32266 -102702 400401 -420349 222882 16513 -49905 389763 -65698 269762 -260282 -23957 112983 414711 -438734 24198 433575 196604 290486 -282215 -55318 460030 -72528 -342626 -40511 421795 -147440 202160 394146 -425812 -150923 484371 -125901 -495452 49925 342180 519454 91531 -226779 -483094 -119095 -395620 -458229 187436 -165189 415546 -369398 376602 -392868 168954 338305 73317 315518 193369 -18061 -421904 -477766 243265 495377 -266519 43532 197072 16063 -200931 -18627 243137 192253 -53201 -354740 398161 -68765 -373518 42127 481743 -197143 415783 -56359 -208819 263033 -140620 449297 346136 440312 432329 -310001 -52796 224525 296509 -180243 -115931 146459 -517367 -189325 -41696 -385604 253054 151220 -439462 -265165 239610 -135853 372855 -484752 -509481 -409387 -126919 -506958 377769 -158077 -161068 472625 -516356 420894 -365670 -171314 -196041 186734 247112 8766 -57531 0 0 0 0 0 0 0 0 
31108 374507 510845 236919 465255 -306567 351498 374621 -37733 -436931 11046 -447349 294083 258342 -69482 380760 -494072 244373 -53397 -400789 15719 270960 -202726 -83568 -455686 344936 -158464 -294700 -384734 211330 -182922 -108370 -88116 149034 -105380 22627 -75457 243855 -373111 -377708 -42939 341998 -443997 310906 142530 177983 308164 -72629 -364536 -132559 -165178 475707 156768 -30178 -69275 -499028 44278 418007 423282 355956 364573 90797 -396564 460491 55687 -245175 -72915 176966 -323672 488819 218097 -164432 -467025 30285 -477961 -490815 -125370 -210769 275514 -234175 428138 15305 -101468 -124964 -311477 -492758 148628 -359929 -230387 -391873 -7201 -331019 77993 82287 -454455 495939 276337 -335444 -390368 -36458 180773 -185979 123738 520603 313699 73325 -383006 44925 86978 -211435 -266379 480990 -132647 -112312 35907 464132 -501320 -524018 36348 -95841 0 0 0 0 0 0 0 0 
-158559 185310 113729 176098 289123 -234884 -385680 -38027 -441977 27178 181594 -457167 -258264 -84884 9259 112021 258629 106226 -205400 356009 -423043 26940 505709 -177700 -488433 -61383 303107 -456345 -484811 15206 471191 390930 478447 38097 106271 -226350 52337 262438 -258090 155765 -46344 -219195 -431271 121289 -283016 -176134 -362044 293165 -339096 145113 -219008 411986 23521 -29090 174293 -156761 -41786 50890 483735 -344636 -113369 -102404 259920 354136 -145963 -442093 -399170 233500 -302729 -329827 212066 -155907 -354990 95536 -399669 330621 -27482 -348390 -341956 39555 -304945 -400744 238231 85478 -72881 -214667 -305146 98944 -190299 -54099 523538 -384611 -463283 -411021 286008 -218602 -473618 -502518 299377 -121029 328528 341365 85934 189981 10522 429058 210709 181450 -251841 -272547 -35440 205407 324428 -257030 -97848 381484 -306975 -331366 -377570 -238325 0 0 0 0 0 0 0 0 
219490 222920 -362920 -6927 -161243 -219605 -442513 -115866 509344 482881 511958 -93712 -499633 -208096 -329147 103066 502462 292891 162770 457442 348569 -96107 -236829 -465012 -156174 -509989 -391906 422300 473252 455695 381267 518365 436453 361926 306069 -11945 -298971 -411864 -472385 385444 179595 -474230 -358421 165354 290456 320904 -480621 -118109 77536 394172 77102 -84231 -210069 351378 -292227 523266 -462871 -483208 25485 -411057 449540 -484061 -330933 -284654 -429216 190823 436554 133993 65882 110433 -417766 90986 -219975 -502484 -214877 392381 132442 84857 276047 -470163 -343729 355617 257118 44918 522610 -110562 -200461 276022 445252 -275714 -34622 -273567 -365809 315321 -217653 -357324 -487363 -150987 180302 149940 -181062 -369478 -276858 -272129 -504644 341609 -399192 -57735 -505960 1615 -196454 -192674 117477 -216399 369023 156293 -451647 122131 279946 23832 0 0 0 0 0 0 0 0 
252603 -360080 -18766 234332 -515112 -512835 -334600 306235 -39258 117771 442688 104252 245860 121670 -184963 362966 33138 341936 -376792 -418965 -348311 -398997 467418 -297542 453898 475886 123795 -428067 244340 -425242 -168700 45565 8679 330741 -347891 -48698 -105081 -18075 1419 339719 -469261 299345 463996 -55140 -414090 344693 336033 -6328 268040 314295 -272623 161192 471749 465024 69514 364139 42834 346998 194936 141084 387471 -140752 -15335 60002 -262312 7652 169650 290716 -451637 -389157 202855 -62797 -363863 -266573 434603 428198 -290650 406502 -259490 38694 404247 -428602 -164073 204994 -415164 -119861 7010 -384383 268357 -465229 317344 105921 195009 -107844 426475 -242398 -128679 -413980 -64855 258746 339910 -146371 -110231 72023 353896 -236742 -31225 -407657 -355120 144842 143152 28876 -338487 257795 -500381 -216647 -202778 -384333 88978 -323088 0 0 0 0 0 0 0 0 
303436 192379 461083 -459125 -91274 159253 378062 -202305 -66369 134234 440673 125172 404793 412816 -263680 -485377 -206094 241154 367401 -8838 106243 -521753 351511 -333229 -505085 485741 437282 -156690 -14465 -107285 -46321 -149628 -434127 388416 -314103 487348 149235 -83427 175770 -58809 171442 106128 192307 128440 1945 424703 -238981 131120 -29830 -409805 57739 350013 302502 -134819 155133 -488581 -41178 289781 -444035 197826 34190 280013 371358 488695 53182 393496 49600 -173252 -209144 -370748 -397122 -454218 267475 128164 -470105 -453691 430667 -48687 67335 321950 -65506 211433 6077 -484639 -517773 350596 -119054 -417176 39802 103292 366327 -146070 346405 -68334 -475075 490238 184216 214028 -140957 -386173 -423901 -28441 403640 510192 493636 492142 250916 -379945 398150 -23466 414684 163164 285431 1847 85705 -333612 292785 -321744 504900 -116422 0 0 0 0 0 0 0 0 
383361 352248 152460 174377 -132782 395991 -185039 -209907 -388848 -478760 324774 273318 95333 -333068 465873 225415 -222144 -280163 81752 -214242 -257998 367878 358270 481668 -333901 -408616 -257175 -142772 -102409 -342070 496993 -421835 335609 195265 213346 -83298 286723 -61628 307285 -329242 -252001 138135 -164935 -508015 352809 -445085 -329643 -246959 383394 510727 47333 -297825 159079 115926 297178 358867 447187 470650 -75835 -240173 -362601 -41414 -503157 -230221 -145413 -23317 -517418 293913 175916 479337 -236635 -256450 -496842 228813 94829 389617 310188 428175 9284 -79496 164781 416413 128427 82772 289101 176226 -114461 -287408 150270 -478410 510509 27636 57940 -138121 -500700 413028 361575 297705 507574 273365 -273420 322767 -514 428043 104113 306485 255548 47707 458807 -175578 -493279 49789 415409 -357176 -189998 438281 399459 -130962 196758 -460684 0 0 0 0 0 0 0 0 
23010 292078 255331 340255 -32099 20635 -462328 -300905 462432 -111707 -432840 -76765 -23299 92420 -80120 -293392 -195429 274238 -92622 -315381 -115075 -276302 26438 -471915 -150301 196669 315429 -79406 259417 277895 -185520 193318 523942 26115 -273910 64059 366019 284223 206273 -251517 91520 483462 434918 179537 -133739 -411332 -32557 -40388 521395 -433064 -379427 9801 130980 405196 -74667 -486179 -513949 367645 -185106 110126 -333061 214361 457274 -248550 500829 481441 152668 -519546 413273 -425727 141948 -437828 -286401 -35073 -114482 22949 446225 93696 -474745 -445578 -259205 188717 426195 500588 -215314 209096 -14634 -234435 431331 3261 249980 -124165 347295 -151377 149469 22934 55529 493558 29986 -355941 -286980 -204586 352520 -475507 -22294 -442628 406458 223816 -18323 -158193 -475894 120976 -244587 333803 390802 -312013 -69780 -235546 -14823 362600 0 0 0 0 0 0 0 0 
-454704 -360862 -252712 243090 382006 -382434 144754 -336416 -221724 123066 -150256 326754 157044 349900 -127317 459099 492905 -151035 -374047 -39896 386119 15679 244979 9253 -161697 236832 386995 -390398 393992 410458 514680 47976 -222722 -199657 277474 109165 415267 225958 394202 82850 290143 454277 -304410 18388 11183 379866 200178 -400593 -210986 -34974 -139632 480157 -518532 101420 346568 432957 -186244 53181 -64336 -208889 318784 -395890 397801 419444 260770 -370606 -279162 -424914 116930 312025 -172705 -516473 -27123 244696 -355629 102875 -84699 -172558 -144197 414922 428434 -186349 102552 296779 462318 517793 -207021 -137693 -246639 -357803 298014 -520110 -172186 -83255 358639 365203 375100 -189157 232190 -244412 -292145 351011 394058 -440384 -446116 -395574 59196 30380 -125391 79607 -58699 -109559 416666 -151603 42405 177222 446499 -104710 74800 -399509 0 0 0 0 0 0 0 0 
-523213 251277 -377116 429727 83047 419392 -429176 77385 433255 65113 154113 154786 -110391 153958 -267031 438658 386120 -234900 158323 -405583 -361913 405311 -350936 -27647 -266878 84722 102812 -470676 515840 -102059 108837 427293 -475262 -69090 58054 -481415 -41222 293756 111184 -378414 -486756 268816 -27725 -1535 510717 361046 436873 -406200 -448223 77201 -221831 5536 466402 271169 -357646 -213948 -479326 -44854 501968 6797 153228 -96369 38725 458367 69309 290444 301420 -481503 391603 -484244 446148 499225 -135047 -212280 -445079 -398274 200470 324978 -227255 366673 -49684 218855 -27856 -404386 215992 267792 -420905 423680 407094 -8128 213028 -392080 -41054 -293761 442670 -512266 -424156 -234204 387934 -390893 -389911 432193 -203706 -257466 -335634 -99191 -256617 380517 -165000 462890 -509036 82277 21213 -154842 211833 88377 296845 -151823 52388 -190652 0 0 0 0 0 0 0 0 
-163878 386927 -257392 115595 272987 56225 335853 -282491 499689 -159167 398023 350881 -457158 328945 159998 488993 -41942 -68421 227291 503058 222053 -141904 453405 -286935 99378 264946 -11146 -51456 125977 158289 -57881 -169883 -77822 449986 497888 113011 329892 -263245 442785 -122224 71781 85040 115861 78349 13607 40266 -269459 5357 -440164 -250340 -346337 327359 477332 -339366 -28498 390994 475665 -342866 -268325 -281091 408088 45420 -486721 378534 -12671 -246504 2636 150179 278531 -456134 242591 -41612 -233239 -379447 398735 472216 -482053 -98515 449060 -360709 -385872 -288792 -29370 -422936 -242038 54440 306619 -58780 -492612 283102 255863 -48790 485186 220843 38844 349792 -275231 506548 -130886 433475 -226186 90358 -462257 -323514 -18896 -352401 -26895 434445 89723 -155454 440215 -58384 360656 185759 19842 303557 496048 488352 -393983 -518947 0 0 0 0 0 0 0 0 
145408 511281 -485955 287029 119101 296704 -493512 -445412 230085 87271 498275 485980 -258276 -311970 -374637 133876 -331684 -1558 -277531 -451723 -184823 393543 -438279 -449285 488113 444645 151839 -46014 -93591 -56568 -48845 -391078 -49456 -433382 74050 -444805 148516 -369211 272498 428334 -87216 -399086 18790 -494075 -244724 -469842 171586 -372071 -455295 440065 429493 -453633 470113 511849 227445 -157111 -498117 396007 -368881 129835 -303581 -124041 477589 42119 -5043 64026 -382799 -265113 268887 268576 7003 515011 -114591 514781 -341856 -141299 -72157 -254174 362798 -325185 -396114 -111575 -204962 -147943 -442994 22815 -45451 -362465 -400430 231153 11231 -386811 257375 230396 188838 75991 -385698 -244234 103364 -311499 -287779 191909 36938 82645 -438069 -351218 -57838 -136550 -125827 -204717 295351 482143 -148545 -392695 42072 411242 -463674 -326038 -82446 -27202 0 0 0 0 0 0 0 0 
-155767 125463 134242 -336178 455921 -207600 436445 87799 -520977 -155941 9150 -261505 -259766 212935 105686 -366348 242801 362346 -44705 -135715 235337 -85491 507090 -237586 490637 252098 513040 500396 -174567 -345382 -358032 -231833 -134207 481266 -243643 -161725 -489696 -181597 361098 -406611 -73447 -9036 -208378 -203566 373897 430944 287170 483914 66373 -13165 -368886 -74317 -496107 -469882 233092 -447324 429742 172030 200351 -458313 -352740 90437 -72809 503632 -341837 125800 106003 118951 -296167 93966 -116327 378229 -238227 215706 54831 -354256 10021 439281 72351 -67364 -478946 -351591 509466 -195404 -519303 -175350 51921 173972 388730 241261 -239637 -192586 -433869 -32799 478627 164525 262962 -9328 -31468 -24057 -96434 368636 225788 -183293 299482 137823 248775 75301 295287 -420359 43194 56334 -499523 -56560 -500572 90126 331125 -51915 -213800 -467717 0 0 0 0 0 0 0 0 
464876 24605 63760 -126076 -34459 148157 -329474 -345474 368762 365876 291037 -57764 -429261 387527 191472 158918 -33662 69462 252172 174946 -63750 -372885 70592 491758 32237 -1921 -351560 -123470 -156079 -27085 -439634 -451028 432214 388780 194665 295291 485445 413593 -459996 293733 226865 -386396 -415516 -114119 566 -474145 494695 466922 -29049 74479 -360470 447897 460283 -153329 -388730 -389362 -373395 374492 -73238 -313068 43251 -409986 -63327 321224 161563 -167936 191814 -194020 -380421 -11838 -221211 407267 -214988 353980 -401525 401815 -80040 466784 -516901 -501815 133814 175404 122810 164899 243430 -512517 -499068 -33817 37640 -232093 -323765 -344862 74626 -122570 -416857 187321 -265193 473986 324991 464722 248684 47013 -152758 -191061 -145276 -349923 24775 517315 476659 -65350 -373280 -72969 -407962 -437394 -9810 20205 363261 -301998 108081 -351175 0 0 0 0 0 0 0 0 
