32767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
-32768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
-32768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 
1680 0 0 0 0 0 0 0 0 2290 20042 25513 -8006 -2434 28201 -5093 10865 7661 14987 2249 5239 7290 -15191 -7988 10337 261 17118 21506 31876 25146 5078 -12555 23035 12590 -10308 -28828 26060 -18933 32340 -32268 372 6189 22172 -16054 -6801 -17949 23336 -16794 31985 29317 -21015 -14992 4127 -4668 18109 10973 12575 -14948 26874 32639 -3810 -20291 -4756 20747 -1977 30222 -25724 -24818 -28950 15622 30990 -19921 -10487 -22224 20048 -3011 9669 13610 8672 -31011 14288 -9085 -21625 19450 18201 5740 -24773 21513 27726 -29066 -7281 21948 -1748 -20343 -6850 14134 8248 26971 6096 24047 -19601 30741 -30042 738 -13967 20155 25669 -8904 -8359 -2627 9423 633 -22504 -1699 -26374 23542 19242 -7886 15945 2745 32075 -17185 -1735 -30757 -6451 487 23259 -1081 
32707 0 0 0 0 0 0 0 0 5614 -26020 24502 8152 -5418 -30933 11201 11771 27253 -22373 -21338 4518 -14951 -5289 -9218 7504 18247 -1303 -32703 -30454 -27361 -3410 25217 -9614 -25879 -32665 -30143 -4725 -5772 -21146 32068 20927 -32661 20967 6572 28478 1278 -27624 253 30979 29799 26873 -30821 29748 -31898 -25386 9866 14253 -3266 -15161 20978 27211 -2886 -7886 -19035 9120 13330 -8421 27745 15296 -17159 -5897 14025 -25249 8375 2825 -14194 6080 30949 29347 -24221 4439 28400 -32268 21020 -8425 -18846 -27407 -29832 17349 -29237 -30838 19555 -2249 6286 5431 -27003 -31612 20790 -13776 12451 782 6315 20294 -1249 -11940 25302 31823 1709 17709 11026 -30892 -29472 17622 3762 -29619 23463 -9698 1640 14294 -14152 11566 -10286 -23819 31826 -19285 -14842 23702 10476 
-7439 0 0 0 0 0 0 0 0 -29860 4953 -10496 -815 -19256 14823 -23480 21977 31126 -29792 14784 10438 11692 5338 -20742 25499 -14995 30224 4430 -22617 12825 -15154 -16562 -17552 -30449 2221 32558 10386 -6516 26332 -6558 -7153 -25553 -10418 -8979 477 -7283 -31697 20649 -182 17945 13199 -4171 -5907 1582 -2603 -29430 10123 -19211 12646 -15299 -3411 -19405 9517 21975 -7551 4730 -31597 23842 28345 -14893 -15708 -16485 -32483 8421 -14831 13730 -15910 4027 23705 -19353 -17569 -22815 -2399 5926 -15541 27370 9394 21363 31171 1546 29433 13062 -32479 32326 -7911 14799 10396 15558 -6847 -28417 -23558 -3669 -30147 13939 16514 2118 17331 -13017 1095 11427 23151 21778 12652 32404 21550 26460 -11272 -6436 25387 1379 18266 26269 -31541 -2760 -29608 -3774 -13835 16100 
5402 0 0 0 0 0 0 0 0 21182 3477 -17675 -27129 -16994 27696 -4886 3311 -3622 -24972 -19695 26384 19774 -10621 1705 -19517 18859 -17411 24990 19265 24989 -10004 23657 28410 -4405 25590 -20254 -13997 9840 31533 -6494 12791 11475 -30807 24516 27344 -10493 23871 12079 -8128 -2625 -31953 26264 -18607 -3384 -4432 -27691 -4008 9765 28428 -7237 -26588 -17638 30264 16420 22304 -4321 3323 1899 531 25453 -27686 27664 10789 1065 25777 13392 19120 30683 24939 6997 -22890 513 -4059 8292 -17025 -8291 20216 -8990 29641 2270 -21178 26005 2421 -29854 10862 19351 -14753 -19385 21938 24546 -2811 -3863 -5935 17242 7366 -16407 -21884 11822 608 -31902 28997 -16501 20717 27192 4539 -19977 -2659 -2381 -22283 -19915 5688 2212 17088 2805 11156 27574 -5387 1938 
-4200 0 0 0 0 0 0 0 0 20026 -30418 18599 -20954 25162 -11244 18547 -2076 26544 9848 -24542 8512 -21238 23154 28960 -9110 -24731 9977 23624 -29206 14806 29000 29792 -26161 -31561 -31508 -20091 -9999 31176 646 -32077 11887 17640 -15165 16314 -725 24496 8188 -14039 -22303 28250 -390 -2901 5434 31739 -22554 5081 -32679 5649 28510 -23497 -29833 3796 -25271 12588 17072 -9203 24025 29020 -24212 16271 17373 -18022 -29087 10902 9983 -11499 30040 -12208 13208 25272 8246 -25800 32756 11517 -10905 32752 -11373 26765 19148 3376 -25548 -10089 -24519 -29659 22760 -8479 23243 -12412 1021 -16849 -904 -24671 -28284 26983 6641 -28300 -32009 10799 -27735 31087 18355 -26837 11998 1333 15755 15918 -18214 -30421 25265 21719 7392 7202 9239 -11717 11328 6076 2921 4560 
-23112 0 0 0 0 0 0 0 0 12035 21791 28310 32517 -17121 2243 28673 18197 11065 -12320 6762 -566 16866 -7485 3412 11057 26085 -25324 28851 -16826 -19150 -29986 24640 -18326 12674 -28815 -10919 17000 16289 -8446 809 -27966 10000 23772 -10703 -30706 16351 8066 4904 -22111 -29609 -27874 23859 -4660 -14711 -10718 30192 18470 -12540 -21745 -21615 -2710 -6813 13915 -2314 26463 -25645 -15839 26620 -1983 17506 -840 -19472 -30598 -16077 31932 -2875 25754 -10336 3355 -25871 -28389 54 5024 -12619 28688 19569 25587 -7413 18867 31222 -8588 29969 30048 -17821 3391 24650 12094 6425 -26203 -2768 25670 16572 5007 -19129 -22465 -5982 20146 -15278 4949 13631 26490 448 670 -6257 31406 8751 20916 -18826 -16297 1373 25726 13796 28529 28090 9242 21344 21196 10565 
1000 0 0 0 0 0 0 0 0 -13302 32727 -1591 30073 21541 886 29669 -7639 -12126 -13391 12031 25499 23042 22816 -12417 15490 23140 -10295 -3198 -2048 11994 15593 -17914 6383 30676 13945 26084 6302 6776 14606 -11052 -6328 -11153 9292 -22584 71 -22085 29360 1676 -20980 -25283 25909 -26183 10191 -32613 -32169 -32596 -17808 -21359 917 -19557 -11637 -28970 16151 6828 -31336 22300 32662 14549 -30420 -28551 -11862 6112 -9434 8063 18807 -23182 -28587 -29662 -25269 -25076 -11942 -26050 30120 4114 -7814 -4758 -19724 18992 -12324 -25538 -7236 -19704 -11617 16490 2217 7005 6449 -30853 -27583 28979 -2381 -9796 -22941 31631 29511 14694 26529 21100 -4568 2117 20932 12932 9626 -29407 -24882 1700 -11468 22676 23096 -16620 32617 23275 -6162 22117 13882 -2229 15432 29237 
-13902 0 0 0 0 0 0 0 0 1099 6579 19285 -2076 22612 -19155 -22239 4521 5928 18682 9447 -15181 25070 551 -27020 -6596 27764 7105 2696 2931 30742 -7925 28252 -15336 -9462 17095 -28534 -27659 23180 -32457 18537 -3585 1602 -4681 3033 6810 29578 11674 -31090 -16264 -5057 4278 11097 -26425 941 24952 17212 6716 -17590 26714 12397 5924 -6371 30005 22687 27529 30455 6438 19554 -12860 25597 -17879 30142 -6439 -14959 -18833 -700 -31610 -31794 -3078 31676 3146 9225 -16390 30917 26636 2868 -303 -4318 -2392 -9325 -20456 -2979 -14502 -6107 -17870 9602 32290 -25954 9802 -2211 -25108 16418 -7986 28030 -31673 2751 24355 14913 -15634 -18441 14270 -9473 -4229 -24492 14250 -8853 26226 11764 27071 -1292 29143 32685 -32009 -30305 -7959 -9807 -13537 14610 
-2237 0 0 0 0 0 0 0 0 -28610 -17023 -5811 -31173 -32002 3533 -5382 -15250 -23223 28410 -22924 -5607 19760 22524 -15840 -7577 -28393 27428 -23309 14894 -31347 20450 24226 29972 -29186 27221 -24075 -18757 -31100 19773 9000 30122 -21211 -4684 -2552 18026 21912 5059 -13021 499 -27973 28764 -14904 22034 -25355 396 8791 24162 -7760 29704 3034 20723 -1712 10559 5339 -15754 29987 -31590 -25713 20530 18456 -32191 -18276 14406 -27910 4381 11282 17034 16455 -31644 -30917 -1949 1091 5744 -2830 -16876 8022 15134 14528 12778 -6359 27426 454 25060 -19361 15797 9214 24615 -16299 18371 -7439 -16479 15821 -15136 -2941 -16124 -10109 20839 -26533 -28740 -3379 -14614 931 7481 14298 19950 -19977 -3057 -14209 17579 12000 22874 -31266 16311 -7326 -5154 7459 -11736 23866 
19896 0 0 0 0 0 0 0 0 14904 -29799 -30333 31021 12661 -3235 -8204 -17717 -13554 4215 6135 -19709 31936 -13193 -28969 20325 17028 -28756 23510 -5447 25460 -32530 -23522 11847 -8088 -16752 -21315 10546 -9300 21367 -787 22325 2600 2613 -11154 4223 -29199 -21421 -6958 10798 -24397 13388 10542 -421 -1018 -1314 -6496 -17790 9420 -31276 21421 11093 29829 13916 24118 -19851 -22751 -13743 8616 5258 5325 -14542 -21830 24991 4304 28595 6471 -3217 10458 -2131 -13798 1858 23899 -16542 -19248 -31843 -12276 2743 19202 30229 -6986 -24795 13210 -4381 -10372 9597 9555 19088 -17257 21677 -28354 -9640 14869 28427 -31584 24755 -15183 -10192 17163 24711 8589 -15090 4759 10628 4721 25727 475 -16866 25891 22163 16875 -31809 23581 -6659 -6268 -18758 10496 1582 7262 
-9328 0 0 0 0 0 0 0 0 -5354 13276 3738 2988 -22181 18357 -22425 679 1487 -17692 -9482 7815 21180 19018 -5792 -17700 15016 22614 31930 -19104 9069 8597 -25971 31310 -14277 -6510 -30141 30566 -11408 22828 14544 22319 23948 -738 -2809 26082 -8225 -18052 -12628 8280 -26401 -337 15869 -16616 -29196 -15400 5692 8568 -2951 -1010 14675 -17389 -17177 19826 -12933 6978 31994 -28906 25140 -19945 912 9834 -7923 -14119 -28295 -22821 17121 -17234 15546 10231 -26117 14080 3451 -21741 -24151 -16598 -31639 30824 -11454 -23942 10984 -17646 -1882 -15985 4816 11469 -24781 23320 4569 28925 7102 2275 9257 10052 19296 -26651 32594 29704 13033 23957 -28043 -21222 -9616 2919 24693 23512 16527 -15228 -29316 -9905 6955 11416 20510 9440 23522 -25889 21160 -16011 14127 
-22211 0 0 0 0 0 0 0 0 31831 27445 -27860 30149 -17825 18539 22722 22868 -16258 -4122 -3969 8929 13433 -15759 31305 11202 6877 -11680 23771 -11274 -2807 27025 30453 32480 -29135 28753 -26367 4077 16331 -21366 -15117 -23138 -31739 28036 32168 -9034 -26240 29423 -26083 -1980 -31554 21878 11828 13758 14684 5677 21690 -21712 -13969 -5311 -13280 23264 11708 -30130 -30803 -15301 18014 -15832 13208 30061 10416 -15927 22912 -6778 28196 -16562 -30642 -9640 19930 32651 2545 25202 11593 4099 -17554 -13234 4062 -14947 -20505 -20698 22923 31751 9890 -8959 -10698 1747 28808 -18308 16543 -22508 -3671 -2316 -7988 13630 31455 -30773 10719 8538 14087 19316 -28677 14540 -6166 32059 -26875 -2634 25365 -23501 16250 -717 -8492 -18101 -31540 8338 -26546 10751 -19010 25414 -20267 
-4394 0 0 0 0 0 0 0 0 -22954 -31294 -19715 -29911 -5953 3399 16045 -27410 24086 6940 -24096 18053 -4044 21506 -16189 -2107 23160 22483 -6479 -12684 31927 -21428 -28648 -11375 -13208 1626 -16183 28940 8320 -5060 -26300 -19078 23155 -14819 17259 29002 6996 -29203 -32751 20547 13442 22359 11641 658 -26707 -16060 5271 -24957 -18081 -22215 12357 32422 -10229 6253 -7063 30805 -29168 32542 26346 -15366 -22880 -3791 -25323 -5239 -2459 11548 18827 -31604 -10096 -18370 16629 12127 -21988 26469 26331 -3603 -15873 20588 -1589 29067 -10451 -12740 30369 12343 -15381 -4336 -11886 2783 29285 -25896 8777 -5239 21466 30818 -14145 460 20817 -17864 10582 -3398 12885 30775 -7171 21981 -29381 -19560 27106 -4210 -20286 28887 32245 4703 19220 -28874 -31049 335 30932 29450 11185 
-17435 0 0 0 0 0 0 0 0 -28482 6060 -21196 7337 -8081 17751 -17662 -30613 23751 3617 15102 -30205 7999 -25695 30198 4884 -13695 17146 4271 32510 -24659 -22417 28275 -27777 12239 -19765 -20788 29310 70 -11079 22936 15174 21477 20424 -24808 -3647 -5033 -29978 5815 -7308 732 20590 -30398 -928 17478 19405 6660 30469 7055 16041 1425 -5986 1732 -6613 3489 -28703 19499 1673 -25180 24994 -14680 -12332 14125 4175 26079 30295 2274 14946 -16343 27771 -22934 6975 -1177 10649 17176 -21969 -26696 -12636 -11266 25939 21584 -32259 144 23108 -6191 -9879 5829 548 27819 -5986 -5142 21741 7228 -8938 -8228 -11790 1247 27445 29229 -9938 12492 -5482 -27872 -19048 14308 18597 12874 -18112 14346 -12862 26806 20639 11906 15695 -30240 27924 -13267 30617 -9718 
21950 0 0 0 0 0 0 0 0 6655 -29041 3033 -6424 23568 -9867 20358 -31171 7488 212 -19963 -6385 -21520 -4159 15202 -21628 20151 2246 22121 -1382 3860 -428 -18030 -5062 28770 -4091 30383 26513 -101 -24527 16867 -8656 14689 30664 -19122 11641 25867 -27873 20418 22796 -3140 19818 1671 -26614 24809 24192 -16070 1988 -8194 10616 -27785 -9602 5819 6735 -16535 14558 21324 -2383 23392 14692 26987 5618 -2554 -28566 5119 25634 -22497 -4419 -29588 31417 26758 22578 21274 -31326 -29528 -23328 3577 9829 18627 30822 11677 -13800 -20866 7016 16144 -18112 11166 7676 28696 -25992 -28976 -14250 16906 -23682 27482 21040 13017 25571 30305 24661 16253 10447 -14799 -10560 18086 -2182 -2205 -26419 22541 -21867 25452 7465 20634 -4081 25191 -9674 10404 27709 -20327 
-15577 0 0 0 0 0 0 0 0 29543 25741 -16806 -14867 -14621 5583 -2902 -20206 -32178 -22961 2228 -5175 2357 -22001 11607 27486 2212 30475 31339 -8265 -22997 -6349 30944 18111 -20719 -24333 27384 4539 31314 12340 27281 -9117 -2431 -16850 6477 -14044 31164 -23138 -21830 -32472 -20342 -23236 3659 23264 8885 -25027 13365 23471 -1461 -18601 12186 -28441 -3946 -2199 -9142 -7773 19974 -10914 -8108 14010 -6370 -17444 67 -4812 10386 -18620 22554 3704 -25835 -2846 -23611 26017 13530 27259 -314 2048 -18878 -26663 -31742 -11080 11129 -1681 12277 15338 -27611 -31119 26177 7159 -27262 1539 -460 -11028 7056 -12696 -11456 19491 1040 31407 -2824 -32199 8056 -14034 8112 15111 2455 11005 6117 12343 15064 19409 -12900 -14436 -4445 29386 30231 -13528 -18594 -28972 -30151 
1685 0 0 0 0 0 0 0 0 -30592 9689 -26928 -31487 -11117 -23590 5657 32247 27737 10962 -18756 24771 10934 32502 -11261 -20362 -2242 18279 25634 -6211 -30249 -12849 13643 28798 -4318 30489 19133 16768 9856 18032 -21503 3805 -4847 6354 20935 12518 -4839 -20940 -31159 15374 -21680 28989 23407 27695 -18254 20334 31190 13425 -7151 31371 -30363 -10465 6222 -30111 12786 12941 -27715 3527 -7848 -31464 -31258 4302 14705 -25621 8790 -19915 -11599 21459 -9384 11116 27737 2240 16709 -11224 15662 -32357 27114 31278 21741 17320 1366 -2021 -30243 -20804 2789 3723 -18371 15801 24631 3001 -27711 -4381 -18633 2358 31684 7463 5367 4951 16251 -12897 19483 2894 30794 -20334 -5982 -20570 8375 17906 -9917 -22328 -18381 9023 20972 -8406 18629 -20175 1919 -2368 31552 
8176 0 0 0 0 0 0 0 0 14714 -13466 -964 29993 25440 22735 -15319 -10917 31015 -28112 -32188 -11454 3669 -29894 -13822 -5439 26087 -27382 4030 15353 14323 -25170 22421 -23113 24046 -13364 -23531 21000 -26645 1173 -11093 21147 19349 8094 -6907 -31819 18427 12247 26008 21954 -26704 10266 24744 17869 19749 -9237 -31070 31780 -20403 11479 -5629 -12332 18412 -11665 16690 -15458 -29948 -1030 7542 7434 -31587 -20915 -21468 30033 -23967 11994 -2451 -2721 31657 -14214 24409 14002 16327 -5922 10141 -21232 20249 11920 -12879 23801 -9404 -5775 -1512 -7509 -29693 -31412 23614 -10413 15528 -13712 17067 -30505 -31527 -25856 13886 -4435 150 -3586 -1992 1401 25671 10891 2104 -30204 23522 24192 -30271 -32357 -7417 -18369 -2207 -21489 -15303 -17018 -20570 15161 -5728 30776 -12190 
-3532 0 0 0 0 0 0 0 0 -5826 13007 31360 26721 -27977 -5238 736 -3931 5603 30251 20994 -6114 -2388 -16633 -11764 2617 -6000 -25761 570 -32442 6941 25359 -15 -10689 17274 25738 13329 11630 29306 -28502 8936 11711 -12442 18714 12771 -2147 22213 -16429 -16398 -18571 9182 -11776 31971 19641 26134 -10320 28521 11435 14446 25118 12534 2335 -3386 -11377 14349 -23812 19951 -6892 15120 -26669 -30707 17564 -25267 -3590 31513 -29438 23294 -27886 -31657 -23268 29283 -20630 -31247 22083 -13830 -16912 -31136 -26872 11948 11410 -26974 1010 24383 11127 -27090 -12940 -11260 16320 14887 28927 3485 2456 19898 -27412 -14169 -3703 22371 11843 32032 1660 12390 3291 30198 -28978 15849 4614 31162 9812 -18985 -5109 12813 -14809 -21238 615 -1833 -30018 -9419 16244 -7672 
6679 0 0 0 0 0 0 0 0 5870 -12483 -8727 -27869 10463 2297 7287 -14836 30063 8869 -9619 -31340 13575 30097 -25999 18571 -1173 7724 -4806 31728 -17444 -26107 -4655 30882 -22891 10498 767 27751 806 -28286 4605 31584 5721 -7361 -31496 25876 726 30988 -25029 23746 15953 12229 -23809 3285 -12428 13878 -21170 -20493 7362 -28986 -22857 31303 29615 -31019 -29058 975 26462 -13127 -10878 -26600 -18988 22171 4425 -3807 -14731 -13199 29241 27099 -28385 -3962 31940 15987 -14546 24920 24767 22664 -31530 -24343 -16826 29031 5311 5485 -19218 -15486 -27579 -11974 2441 -10374 2568 288 -20465 21132 -575 -25959 29966 -6626 -26568 -26596 -25256 -7178 25747 13068 -17160 20064 -20705 -27925 -13796 29784 -15862 103 13883 -20092 17369 -15710 -3379 21962 15956 7202 -3190 
4124 0 0 0 0 0 0 0 0 -9910 29223 -15113 27294 30475 -18268 -29329 -24865 -2136 -760 29393 23458 -24170 -9166 -9497 -9602 1501 32459 5841 -24764 29754 -31439 9560 -2071 29541 -11859 22621 20307 -2939 -12814 -6121 23824 26015 18221 -21891 -12441 3229 29446 -17260 -17222 6958 22948 -29261 10308 12854 32347 -19029 -25973 -31512 28223 28671 7318 25800 24163 8753 29331 -28241 -6839 27968 19716 28383 -6323 -7561 15144 -5899 14408 10724 -24584 -5984 -12964 11630 14393 -31696 -9740 7592 -26720 15216 -771 -2454 17494 -20011 3200 26070 -8342 -18016 -24736 11308 3831 21756 5300 -18382 -19775 -3474 20232 10110 16091 16369 -29721 11553 -28365 -30179 -20515 -8308 15035 -12174 -2622 22962 23574 31871 -10298 18233 -19099 6063 4770 21309 6326 15820 12075 -9895 
-15371 0 0 0 0 0 0 0 0 954 -4286 18160 -6002 -13212 -14363 -12327 -11168 29930 32671 -22872 -9897 16790 -17344 24646 -8594 -7895 -5224 -20592 -336 -22520 -29418 -31838 -15682 -19327 8408 1004 -5790 -18768 22504 -20879 222 26085 -14271 4172 -32196 -4923 27607 26923 -15316 -25298 16974 -8282 -10375 17913 19265 -4690 2972 2135 -17233 21125 -3446 21016 29524 22424 -13635 24419 8313 13544 4409 -32087 -16375 25152 -18456 -26526 -10278 -25840 30448 24509 -18765 -32496 31795 -17009 -25708 -11150 28369 -5558 -30955 -32316 30823 3145 18128 16907 -31467 -27128 -15220 5772 20411 -29708 -27230 26189 -32314 7401 -18178 3725 -534 -17421 -28556 -30722 15112 -14656 -27167 4159 -21232 -30336 4854 -4404 30917 211 25 -32462 25730 16448 4049 -13812 15878 -27137 -15958 7227 
5871 0 0 0 0 0 0 0 0 -3584 -22830 -5033 16975 30668 -23174 -1648 4232 -27834 -16038 -13151 -11554 -2773 -29011 -27207 16576 -23256 6068 -27570 10952 -6350 13519 -776 -12989 -15032 -11900 13205 1241 -20033 20667 20250 -25058 -3827 1442 -1095 16683 20407 20448 11921 -9144 10283 -16605 24414 -7403 12926 -11344 15202 -16799 25394 31587 -3021 27720 20464 -12120 10022 3907 -9997 14835 -29952 -12965 -31762 -15561 -17300 -11040 -10571 447 18400 15658 -25938 14690 -26368 3351 -22127 -3292 13908 10671 15704 13276 -30598 -2036 -31481 -79 9246 -20587 -29604 31331 14586 12271 -27749 20170 28153 165 -31106 25382 -12543 -21102 9044 20004 11278 -28927 -21230 9193 2838 -11904 -15096 -720 3051 -3629 31262 259 -8340 27383 -8196 2995 -10431 -7048 10534 1539 -6199 
