
-527 20578 27685 -148 -23021 9964 290 32767 -1483 -5219 
-3123 24158 -3790 -5 -22314 -1364 41 32767 1956 5042 
-5635 27259 -29806 79 -20098 -10728 -161 32767 6650 10488 
-6697 29657 -2036 -10 -18408 -733 1 32767 3992 7119 
-8213 31409 30234 -62 -18060 10881 121 32767 -1693 618 
-8440 32575 8121 -32 -18072 2922 70 32767 -1310 189 
-4988 32767 -28910 -5 -18004 -10405 12 32767 4237 5050 
510 32767 -13925 0 -17972 -5012 0 32767 5450 7087 
4465 32026 26166 -1 -17642 9417 0 32767 -660 4766 
4650 30441 19054 -1 -17060 6857 0 32767 -3763 621 
2666 28197 -22432 -1 -18020 -8074 0 32767 1891 -4336 
2233 25342 -23453 -1 -21145 -8441 0 32767 4663 -4828 
1998 21939 17833 -1 -22629 6418 0 32767 -1826 2130 
-3471 18061 26948 -1 -21470 9698 0 32384 -4295 6862 
-12714 13792 -12552 -1 -25148 -4518 0 32767 2483 2916 
-16505 9224 -29409 -1 -32768 -10585 0 32767 3973 -859 
-9768 4457 6786 -1 -28123 2442 0 30581 -3586 397 
2051 -407 30739 -1 -203 11062 0 14308 -6262 -318 
9536 -5262 -761 -1 27721 -274 0 591 -1696 -3343 
9700 -10003 -30889 -1 32767 -11117 0 -1448 -1623 -2619 
6576 -14528 -5296 -1 24780 -1906 0 1678 -6742 -1155 
2431 -18738 29850 -1 21131 10743 0 1812 -5696 -3032 
-2946 -22542 11146 -1 22327 4011 0 316 3491 -3141 
-5715 -25859 -27666 -1 20887 -9957 0 516 8603 198 
-2543 -28616 -16571 -1 17811 -5964 0 1293 2375 1277 
1732 -30753 24416 -1 16903 8787 0 1037 -5360 156 
785 -32225 21356 -1 17542 7686 0 358 -4567 1055 
-3925 -32768 -20231 -1 17933 -7281 0 40 -1963 2350 
-5655 -32768 -25323 -1 17953 -9114 18 40 -5835 2042 
-973 -32403 15265 -1 17646 5494 84 358 -9408 2826 
5203 -31046 28314 -1 16967 10190 116 1037 -4765 4033 
5724 -29016 -9716 -1 17470 -3497 -35 1293 3659 843 
2090 -26359 -30220 -1 20351 -10877 -159 516 8998 -5280 
-97 -23131 3791 -1 22365 1364 105 316 9341 -7235 
-2244 -19402 30962 -1 21238 11143 268 1812 3595 -4239 
-5860 -15254 2278 -1 23579 820 -306 1678 -5277 -1947 
-5754 -10775 -30517 -1 32072 -10983 -474 -1448 -6663 -1407 
-2333 -6063 -8261 -1 30349 -2974 1144 591 3014 598 
-2711 -1220 28896 -1 5337 10399 2891 14308 9290 2707 
-4845 3650 13925 -1 -24776 5011 2209 30581 1027 2300 
-2916 8441 -26167 -1 -32768 -9418 133 32767 -8635 2584 
-2637 13048 -19056 -1 -26541 -6858 -572 32767 -4793 5420 
-8304 17374 22431 -1 -21521 8073 51 32384 2352 6272 
-9859 21323 23452 -1 -22494 8440 263 32767 -1815 5214 
-2092 24811 -17835 -1 -21637 -6419 -71 32767 -9640 7448 
4011 27762 -26949 -1 -18445 -9699 -131 32767 -8467 7434 
2096 30111 12551 -1 -17050 4516 63 32767 -2918 -3233 
161 31809 29408 -1 -17535 10584 116 32767 -2318 -12110 
2294 32767 -6787 -1 -17953 -2443 45 32767 -4125 -3915 
1927 32767 -30740 -1 -17993 -11063 4 32767 -1776 6053 
-2021 32699 759 -1 -17921 273 0 32767 2715 -2097 
-586 31573 30887 -1 -17421 11116 0 32767 3468 -12216 
8089 29764 5294 -1 -17097 1905 0 32767 1686 -2552 
12423 27310 -29851 -1 -18933 -10744 0 32767 1300 10661 
6632 24265 -11147 -1 -22053 -4012 0 32767 -254 3318 
1783 20695 27665 -1 -22283 9956 0 32767 -4261 -13228 
5451 16677 16569 -1 -21767 5963 0 32395 -4791 -14600 
6775 12297 -24417 -1 -28060 -8788 0 32767 -1345 -2536 
-2201 7652 -21357 -1 -32768 -7687 0 32767 -340 3850 
-9191 2841 20230 -1 -20764 7280 0 25875 -963 -1304 
-2905 -2031 25322 -1 10713 9113 0 8688 1140 -5035 
8311 -6860 -15267 -1 32238 -5495 0 -1332 3193 3356 
12118 -11540 -28316 -1 30741 -10191 0 -414 2370 15027 
6833 -15971 9715 -1 22609 3496 0 2168 697 14695 
-3724 -20055 30219 -1 21447 10875 0 1254 116 5847 
-11925 -23706 -3792 -1 22287 -1365 0 170 2635 3858 
-8343 -26843 -30963 -1 19792 -11144 0 836 6409 8249 
4030 -29400 -2279 -1 17209 -821 0 1326 3009 6340 
9948 -31320 30515 -1 17062 10982 0 799 -5888 -1038 
3635 -32561 8260 -1 17735 2973 0 204 -4890 -2540 
-4420 -32768 -28897 -1 17964 -10400 2 13 7380 2627 
-4222 -32768 -13926 -1 17904 -5012 34 100 13530 6823 
1946 -32027 26166 -1 17426 9417 108 562 8484 7054 
4350 -30442 19054 -1 16885 6857 87 1229 5340 4207 
-1643 -28198 -22432 -1 18227 -8074 -103 1119 9365 963 
-7968 -25343 -23453 -1 21371 -8441 -113 260 11746 2580 
-3575 -21940 17833 -1 22186 6418 221 704 6570 8585 
8599 -18062 26948 -1 21176 9698 146 2178 -2013 10259 
15252 -13793 -12552 -1 26169 -4518 -511 749 -7015 4565 
12371 -9225 -29409 -1 32767 -10585 -125 -1903 -6209 -1780 
7291 -4458 6786 -1 24372 2442 1875 3981 -2856 -5168 
4067 406 30739 -1 -5744 11062 2973 20255 -1051 -6811 
1937 5261 -761 -1 -30750 -274 1514 32767 -2203 -4244 
2213 10002 -30889 -1 -32459 -11117 -329 32767 -4296 3689 
3794 14526 -5296 -1 -23943 -1906 -419 32767 -2798 10050 
2014 18737 29850 -1 -21571 10743 220 32751 4005 9603 
-1218 22541 11146 -1 -22660 4011 166 32767 10906 5538 
436 25858 -27666 -1 -20602 -9957 -143 32767 11840 846 
5307 28615 -16571 -1 -17671 -5964 -70 32767 7362 -4066 
5471 30752 24416 -1 -17114 8787 105 32767 2550 -5335 
-1764 32224 21356 -1 -17736 7686 96 32767 1017 -1468 
-9018 32767 -20231 -1 -17984 -7281 25 32767 1953 511 
-5864 32767 -25323 -1 -17990 -9114 1 32767 1685 -2507 
5053 32402 15265 -1 -17814 5494 0 32767 -525 -3037 
7965 31044 28314 -1 -17200 10190 0 32767 -2101 1230 
-333 29015 -9716 -1 -17401 -3497 0 32767 -4108 2070 
-5039 26358 -30220 -1 -20035 -10877 0 32767 -8539 -2156 
-2279 23130 3791 -1 -22575 1364 0 32767 -9989 -2930 
-3516 19401 30962 -1 -21775 11143 0 32751 -4544 2019 
-7542 15253 2278 -1 -22968 820 0 32767 206 5629 
-2283 10774 -30517 -1 -31125 -10983 0 32767 -969 4265 
7571 6062 -8261 -1 -32637 -2974 0 32767 -1894 1409 
6853 1218 28896 -1 -11119 10399 0 20255 -842 259 
-1171 -3651 13925 -1 20359 5011 0 3981 -3953 -674 
947 -8442 -26167 -1 32767 -9418 0 -1903 -8786 -3734 
14219 -13050 -19056 -1 27684 -6858 0 749 -8497 -5494 
18612 -17375 22431 -1 21418 8073 0 2178 -6996 -308 
5279 -21325 23452 -1 21968 8440 0 704 -7959 6985 
-5307 -24812 -17835 -1 21779 -6419 0 260 -5165 4342 
4088 -27763 -26949 -1 18707 -9699 0 1119 -450 -6831 
15550 -30113 12551 -1 16923 4516 0 1229 -4673 -11567 
6609 -31810 29408 -1 17302 10584 0 562 -11806 -5492 
-9153 -32768 -6787 -1 17863 -2443 0 100 -5935 1763 
-8442 -32768 -30740 -1 17969 -11063 7 13 6316 6301 
1500 -32700 759 -1 17807 273 57 204 6403 9890 
4002 -31574 30887 -1 17178 11116 121 799 -2505 7850 
2893 -29765 5294 -1 17028 1905 34 1326 -4942 -973 
4701 -27311 -29851 -1 19236 -10744 -151 836 -1126 -6845 
4193 -24266 -11147 -1 22090 -4012 -19 170 -1157 -6704 
1684 -20696 27665 -1 21707 9956 287 1254 -5815 -7667 
4041 -16678 16569 -1 21889 5963 -61 2168 -8067 -8552 
7594 -12299 -24417 -1 29241 -8788 -591 -414 -5219 -2427 
4950 -7653 -21357 -1 32767 -7687 438 -1332 -1626 6295 
-94 -2842 20230 -1 15767 7280 2498 8688 -181 7758 
-1252 2030 25322 -1 -16172 9113 2729 25875 2586 2199 
168 6859 -15267 -1 -32768 -5495 780 32767 7589 -1261 
1956 11539 -28316 -1 -29621 -10191 -560 32767 8058 3518 
4214 15969 9715 -1 -22243 3496 -183 32395 1401 10761 
5262 20054 30219 -1 -22028 10875 290 32767 -4105 8821 
4468 23705 -3792 -1 -22371 -1365 41 32767 -1108 -1681 
4429 26842 -30963 -1 -19470 -11144 -161 32767 7026 -7258 
5145 29398 -2279 -1 -17211 -821 1 32767 11256 -1967 
3990 31318 30515 -1 -17306 10982 121 32767 7435 5896 
2642 32560 8260 -1 -17875 2973 70 32767 1098 7126 
5298 32767 -28897 -1 -17992 -10400 12 32767 125 1923 
10112 32767 -13926 -1 -17973 -5012 0 32767 4028 -829 
9840 32026 26166 -1 -17642 9417 0 32767 6907 5210 
2779 30441 19054 -1 -17060 6857 0 32767 7209 12906 
-2567 28197 -22432 -1 -18020 -8074 0 32767 6127 11785 
498 25342 -23453 -1 -21145 -8441 0 32767 2436 4613 
5148 21939 17833 -1 -22629 6418 0 32767 -3099 -52 
1455 18061 26948 -1 -21470 9698 0 32384 -4928 -1986 
-6863 13792 -12552 -1 -25148 -4518 0 32767 -793 -4139 
-9140 9224 -29409 -1 -32768 -10585 0 32767 3042 -5309 
-5548 4457 6786 -1 -28123 2442 0 30581 409 -4221 
-4309 -407 30739 -1 -203 11062 0 14308 -5270 -1766 
-5779 -5262 -761 -1 27721 -274 0 591 -7015 886 
-3041 -10003 -30889 -1 32767 -11117 0 -1448 -5529 2410 
3899 -14528 -5296 -1 24780 -1906 0 1678 -5135 2766 
7909 -18738 29850 -1 21131 10743 0 1812 -4228 3667 
8080 -22542 11146 -1 22327 4011 0 316 -917 4435 
9471 -25859 -27666 -1 20887 -9957 0 516 207 1884 
10684 -28616 -16571 -1 17811 -5964 0 1293 -1791 -3059 
7083 -30753 24416 -1 16903 8787 0 1037 332 -4426 
2986 -32225 21356 -1 17542 7686 0 358 6987 -79 
4016 -32768 -20231 -1 17933 -7281 0 40 8789 4252 
4457 -32768 -25323 -1 17953 -9114 18 40 4348 4314 
-949 -32403 15265 -1 17646 5494 84 358 1382 3610 
-4460 -31046 28314 -1 16967 10190 116 1037 88 4148 
-453 -29016 -9716 -1 17470 -3497 -35 1293 -4109 1737 
3180 -26359 -30220 -1 20351 -10877 -159 516 -7384 -2525 
2041 -23131 3791 -1 22365 1364 105 316 -5265 -1601 
4085 -19402 30962 -1 21238 11143 268 1812 -3120 2074 
11343 -15254 2278 -1 23579 820 -306 1678 -5754 173 
12944 -10775 -30517 -1 32072 -10983 -474 -1448 -7867 -4399 
3904 -6063 -8261 -1 30349 -2974 1144 591 -3350 -5008 
-5917 -1220 28896 -1 5337 10399 2891 14308 4248 -5103 
-6457 3650 13925 -1 -24776 5011 2209 30581 6969 -6523 
-15 8441 -26167 -1 -32768 -9418 133 32767 3976 -3107 
3797 13048 -19056 -1 -26541 -6858 -572 32767 151 3092 
836 17374 22431 -1 -21521 8073 51 32384 -4425 2518 
-2824 21323 23452 -1 -22494 8440 263 32767 -11871 -2997 
-1009 24811 -17835 -1 -21637 -6419 -71 32767 -16522 -3857 
1602 27762 -26949 -1 -18445 -9699 -131 32767 -12150 12 
-2574 30111 12551 -1 -17050 4516 63 32767 -3984 1822 
-9226 31809 29408 -1 -17535 10584 116 32767 -390 366 
-7752 32767 -6787 -1 -17953 -2443 45 32767 -722 -263 
1604 32767 -30740 -1 -17993 -11063 4 32767 -364 1174 
7807 32699 759 -1 -17921 273 0 32767 1356 1479 
4628 31573 30888 -1 -17421 11116 0 32767 2574 -54 
-1662 29764 5294 -1 -17097 1905 0 32767 1926 354 
-1697 27310 -29851 -1 -18933 -10744 0 32767 231 2380 
4179 24265 -11147 -1 -22053 -4012 0 32767 81 720 
8193 20695 27664 -1 -22283 9956 0 32767 865 -3800 
7783 16677 16569 -1 -21767 5963 0 32395 -1214 -4541 
7360 12297 -24417 -1 -28060 -8788 0 32767 -4707 -764 
8717 7652 -21357 -1 -32768 -7687 0 32767 -3001 2573 
7220 2841 20230 -1 -20764 7280 0 25875 4607 2954 
-872 -2031 25322 -1 10713 9113 0 8688 10758 1039 
-9997 -6860 -15267 -1 32238 -5495 0 -1332 9335 -376 
-10910 -11540 -28316 -1 30741 -10191 0 -414 1914 2050 
-6333 -15971 9715 -1 22609 3496 0 2168 -2732 4947 
-6705 -20055 30219 -1 21447 10875 0 1254 1948 772 
-9018 -23706 -3792 -1 22287 -1365 0 170 7571 -6229 
-2588 -26843 -30963 -1 19792 -11144 0 836 571 -2902 
6719 -29400 -2279 -1 17209 -821 0 1326 -11956 7600 
5331 -31320 30515 -1 17062 10982 0 799 -10414 6533 
-2518 -32561 8260 -1 17735 2973 0 204 2193 -6901 
-3382 -32768 -28897 -1 17964 -10400 2 13 5351 -10962 
1973 -32768 -13926 -1 17904 -5012 34 100 -1676 391 
2706 -32027 26166 -1 17426 9417 108 562 -2063 6273 
-3858 -30442 19054 -1 16885 6857 87 1229 5347 -3266 
-9565 -28198 -22432 -1 18227 -8074 -103 1119 6350 -10584 
-7053 -25343 -23453 -1 21371 -8441 -113 260 -1618 -3705 
1245 -21940 17833 -1 22186 6418 221 704 -6075 3385 
6999 -18062 26948 -1 21176 9698 146 2178 166 -2797 
6058 -13793 -12552 -1 26169 -4518 -511 749 8620 -11625 
533 -9225 -29409 -1 32767 -10585 -125 -1903 7070 -7405 
-5618 -4458 6786 -1 24372 2442 1875 3981 -2627 3626 
-8167 406 30739 -1 -5744 11062 2973 20255 -6627 5723 
-4796 5261 -761 -1 -30750 -274 1514 32767 -513 2084 
660 10002 -30889 -1 -32459 -11117 -329 32767 4626 5208 
2895 14526 -5296 -1 -23943 -1906 -419 32767 2258 9924 
4333 18737 29850 -1 -21571 10743 220 32751 -8 5137 
8666 22541 11146 -1 -22660 4011 166 32767 3423 -2093 
8623 25858 -27666 -1 -20602 -9957 -143 32767 7373 -1273 
-2725 28615 -16571 -1 -17671 -5964 -70 32767 7596 1472 
-14245 30752 24416 -1 -17114 8787 105 32767 6023 -1752 
-11054 32224 21356 -1 -17736 7686 96 32767 3394 -5536 
1165 32767 -20231 -1 -17984 -7281 25 32767 -980 -3801 
6220 32767 -25323 -1 -17990 -9114 1 32767 -4593 -1356 
2535 32402 15265 -1 -17814 5494 0 32767 -5406 -4031 
1009 31044 28314 -1 -17200 10190 0 32767 -5193 -7755 
5020 29015 -9716 -1 -17401 -3497 0 32767 -4635 -6288 
6536 26358 -30220 -1 -20035 -10877 0 32767 -1126 -2411 
872 23130 3791 -1 -22575 1364 0 32767 5541 -967 
-5387 19401 30962 -1 -21775 11143 0 32751 10278 454 
-5694 15253 2278 -1 -22968 820 0 32767 8985 3508 
-3524 10774 -30517 -1 -31125 -10983 0 32767 4187 3566 
-3738 6062 -8261 -1 -32637 -2974 0 32767 328 -374 
-3686 1218 28896 -1 -11119 10399 0 20255 -1916 -2288 
-218 -3651 13925 -1 20359 5011 0 3981 -3083 1270 
4559 -8442 -26167 -1 32767 -9418 0 -1903 -4052 6304 
8284 -13050 -19056 -1 27684 -6858 0 749 -7402 6677 
8936 -17375 22431 -1 21418 8073 0 2178 -10757 1824 
3283 -21325 23452 -1 21968 8440 0 704 -7073 -2359 
-5065 -24812 -17835 -1 21779 -6419 0 260 244 -2439 
-6431 -27763 -26949 -1 18707 -9699 0 1119 -502 -2431 
-2685 -30113 12551 -1 16923 4516 0 1229 -6682 -4862 
-5989 -31810 29408 -1 17302 10584 0 562 -4089 -4261 
-14809 -32768 -6787 -1 17863 -2443 0 100 5309 2824 
-15273 -32768 -30740 -1 17969 -11063 7 13 4778 8786 
-6704 -32700 759 -1 17807 273 57 204 -5845 6423 
-746 -31574 30888 -1 17178 11116 121 799 -7581 2085 
-650 -29765 5294 -1 17028 1905 34 1326 4149 3522 
-1705 -27311 -29851 -1 19236 -10744 -151 836 10616 4472 
-1748 -24266 -11147 -1 22090 -4012 -19 170 2200 -1430 
654 -20696 27664 -1 21707 9956 287 1254 -6191 -5544 
5750 -16678 16569 -1 21889 5963 -61 2168 -1622 -378 
7700 -12299 -24417 -1 29241 -8788 -591 -414 6978 6663 
2576 -7653 -21357 -1 32767 -7687 438 -1332 5002 8148 
-3316 -2842 20230 -1 15767 7280 2498 8688 -6404 6785 
-3507 2030 25322 -1 -16172 9113 2729 25875 -14055 5528 
-783 6859 -15267 -1 -32768 -5495 780 32767 -11683 3452 
726 11539 -28316 -1 -29621 -10191 -560 32767 -6082 1642 
1403 15969 9715 -1 -22243 3496 -183 32395 -3602 2847 
528 20054 30219 -1 -22028 10875 290 32767 -1392 5967 
-2709 23705 -3792 -1 -22371 -1365 41 32767 2954 5874 
-3577 26842 -30963 -1 -19470 -11144 -161 32767 5315 1302 
906 29398 -2279 -1 -17211 -821 1 32767 4510 -220 
5272 31318 30515 -1 -17306 10982 121 32767 5129 6215 
4904 32560 8260 -1 -17875 2973 70 32767 7033 11842 
1089 32767 -28897 -1 -17992 -10400 12 32767 5154 8901 
-5360 32767 -13926 -1 -17973 -5012 0 32767 339 6062 
-11011 32026 26166 -1 -17642 9417 0 32767 -2595 10487 
-7085 30441 19054 -1 -17060 6857 0 32767 -3308 10777 
4440 28197 -22432 -1 -18020 -8074 0 32767 -1915 -654 
7769 25342 -23453 -1 -21145 -8441 0 32767 2510 -9147 
92 21939 17833 -1 -22629 6418 0 32767 4452 -3183 
-2444 18061 26948 -1 -21470 9698 0 32384 -41 4822 
4475 13792 -12552 -1 -25148 -4518 0 32767 -1793 1285 
6071 9224 -29409 -1 -32768 -10585 0 32767 5115 -6601 
-1620 4457 6786 -1 -28123 2442 0 30581 9336 -5115 
-5807 -407 30739 -1 -203 11062 0 14308 3679 4753 
-3214 -5262 -761 -1 27721 -274 0 591 -423 9455 
-2566 -10003 -30889 -1 32767 -11117 0 -1448 4904 2759 
-3295 -14528 -5296 -1 24780 -1906 0 1678 9914 -3426 
1686 -18738 29850 -1 21131 10743 0 1812 5519 2865 
8591 -22542 11146 -1 22327 4011 0 316 -3215 12235 
8652 -25859 -27666 -1 20887 -9957 0 516 -6317 8823 
2073 -28616 -16571 -1 17811 -5964 0 1293 -72 -2838 
-4824 -30753 24416 -1 16903 8787 0 1037 8670 -6544 
-6361 -32225 21356 -1 17542 7686 0 358 7174 564 
-477 -32768 -20231 -1 17933 -7281 0 40 -4588 8497 
7278 -32768 -25323 -1 17953 -9114 18 40 -9045 10001 
8091 -32403 15265 -1 17646 5494 84 358 601 5261 
1075 -31046 28314 -1 16967 10190 116 1037 7863 -1190 
-5884 -29016 -9716 -1 17470 -3497 -35 1293 3376 -2879 
-5177 -26359 -30220 -1 20351 -10877 -159 516 -1860 3199 
2003 -23131 3791 -1 22365 1364 105 316 -2048 10127 
5572 -19402 30962 -1 21238 11143 268 1812 -3315 7588 
1184 -15254 2278 -1 23579 820 -306 1678 -5724 -1369 
-480 -10775 -30517 -1 32072 -10983 -474 -1448 -4860 -2929 
7269 -6063 -8261 -1 30349 -2974 1144 591 -3094 3480 
11638 -1220 28896 -1 5337 10399 2891 14308 -4254 3666 
1720 3650 13925 -1 -24776 5011 2209 30581 -7295 -4795 
-11611 8441 -26167 -1 -32768 -9418 133 32767 -8617 -9397 
-13636 13048 -19056 -1 -26541 -6858 -572 32767 -4508 -6648 
-6385 17374 22431 -1 -21521 8073 51 32384 3496 -3268 
123 21323 23452 -1 -22494 8440 263 32767 6609 1074 
2509 24811 -17835 -1 -21637 -6419 -71 32767 1406 8174 
2878 27762 -26949 -1 -18445 -9699 -131 32767 -2928 10483 
1965 30111 12551 -1 -17050 4516 63 32767 -31 6000 
-2238 31809 29408 -1 -17535 10584 116 32767 2460 5714 
-9129 32767 -6787 -1 -17953 -2443 45 32767 -2318 11219 
-10973 32767 -30740 -1 -17993 -11063 4 32767 -7392 9845 
-2019 32699 759 -1 -17921 273 0 32767 -5128 1945 
9538 31573 30887 -1 -17421 11116 0 32767 -713 1951 
12034 29764 5294 -1 -17097 1905 0 32767 -575 7698 
7335 27310 -29851 -1 -18933 -10744 0 32767 -519 3482 
2569 24265 -11147 -1 -22053 -4012 0 32767 3306 -7329 
-2432 20695 27664 -1 -22283 9956 0 32767 5090 -7225 
-6213 16677 16569 -1 -21767 5963 0 32395 293 3534 
-3406 12297 -24417 -1 -28060 -8788 0 32767 -5863 10010 
1002 7652 -21357 -1 -32768 -7687 0 32767 -6357 9107 
-2309 2841 20230 -1 -20764 7280 0 25875 -1010 8243 
-7495 -2031 25322 -1 10713 9113 0 8688 4430 6588 
-3882 -6860 -15267 -1 32238 -5495 0 -1332 4204 -777 
1900 -11540 -28316 -1 30741 -10191 0 -414 -2071 -7787 
-2492 -15971 9715 -1 22609 3496 0 2168 -9166 -5960 
-11487 -20055 30219 -1 21447 10875 0 1254 -10623 67 
-10459 -23706 -3792 -1 22287 -1365 0 170 -4042 2447 
948 -26843 -30963 -1 19792 -11144 0 836 4442 3489 
10661 -29400 -2279 -1 17209 -821 0 1326 4849 5706 
12358 -31320 30515 -1 17062 10982 0 799 -1834 5173 
10215 -32561 8260 -1 17735 2972 0 204 -4243 2968 
8508 -32768 -28897 -1 17964 -10400 2 13 -1205 5006 
4698 -32768 -13926 -1 17904 -5012 34 100 -2262 8829 
-3436 -32027 26166 -1 17426 9417 108 562 -5992 6862 
-9487 -30442 19054 -1 16885 6857 87 1229 -3599 136 
-6873 -28198 -22432 -1 18227 -8074 -103 1119 754 -3354 
-130 -25343 -23453 -1 21371 -8441 -113 260 -271 -1455 
2536 -21940 17833 -1 22186 6418 221 704 -557 -348 
23 -18062 26948 -1 21176 9698 146 2178 4646 -2658 
-4088 -13793 -12552 -1 26169 -4518 -511 749 8023 -2073 
-5658 -9225 -29409 -1 32767 -10585 -125 -1903 7271 2887 
-3371 -4458 6786 -1 24372 2442 1875 3981 8282 2874 
-2450 406 30739 -1 -5744 11062 2973 20255 8357 -4189 
-6010 5261 -761 -1 -30750 -274 1514 32767 1717 -7554 
-6907 10002 -30889 -1 -32459 -11117 -329 32767 -3496 -3791 
-1085 14526 -5296 -1 -23943 -1906 -419 32767 2017 -374 
3139 18737 29850 -1 -21571 10743 220 32751 9295 651 
539 22541 11146 -1 -22660 4011 166 32767 5626 1462 
-2844 25858 -27666 -1 -20602 -9957 -143 32767 -4021 201 
-3596 28615 -16571 -1 -17671 -5964 -70 32767 -6544 -1937 
-5352 30752 24416 -1 -17114 8787 105 32767 -48 -890 
-7102 32224 21356 -1 -17736 7686 96 32767 6411 418 
-4180 32767 -20231 -1 -17984 -7281 25 32767 4767 -492 
-514 32767 -25323 -1 -17990 -9114 1 32767 -2463 2001 
-3769 32402 15265 -1 -17814 5494 0 32767 -4015 7893 
-10337 31044 28314 -1 -17200 10190 0 32767 2623 8352 
-10486 29015 -9716 -1 -17401 -3497 0 32767 4178 3916 
-4893 26358 -30220 -1 -20035 -10877 0 32767 -5609 4292 
-1467 23130 3791 -1 -22575 1364 0 32767 -12587 8821 
-892 19401 30962 -1 -21775 11143 0 32751 -5791 7965 
898 15253 2278 -1 -22968 820 0 32767 5345 1715 
2147 10774 -30517 -1 -31125 -10983 0 32767 7629 -609 
-46 6062 -8261 -1 -32637 -2974 0 32767 233 3899 
-1950 1218 28896 -1 -11119 10399 0 20255 -8747 8244 
-1131 -3651 13925 -1 20359 5011 0 3981 -10423 6332 
-1758 -8442 -26167 -1 32767 -9418 0 -1903 -3826 71 
-2771 -13050 -19056 -1 27684 -6858 0 749 589 -4506 
3439 -17375 22431 -1 21418 8073 0 2178 -4929 -4667 
12330 -21325 23452 -1 21968 8440 0 704 -11850 -2770 
9012 -24812 -17835 -1 21779 -6419 0 260 -8211 -1166 
-4025 -27763 -26949 -1 18707 -9699 0 1119 1095 1399 
-7750 -30113 12551 -1 16923 4516 0 1229 1033 6113 
-70 -31810 29408 -1 17302 10584 0 562 -9948 10105 
2352 -32768 -6787 -1 17863 -2443 0 100 -16795 9106 
-2824 -32768 -30740 -1 17969 -11063 7 13 -9288 2605 
-2312 -32700 759 -1 17807 273 57 204 4859 -4415 
3114 -31574 30888 -1 17178 11116 121 799 11621 -5713 
1463 -29765 5294 -1 17028 1905 34 1326 6786 -1746 
-3624 -27311 -29851 -1 19236 -10744 -151 836 -2539 698 
-831 -24266 -11147 -1 22090 -4012 -19 170 -6631 -608 
