
1557 -11804 -8787 -28869 0 0 -18828 9436 0 -3815 
4353 -9419 -14529 2236 -1 0 -6146 -6648 0 -90 
-6895 2388 -19713 27156 -1 0 3722 -13577 0 -1156 
-1554 6354 -24139 -23022 -1 0 -23581 19135 0 -1558 
7086 7637 -27638 -9537 -1 0 -18588 4853 0 -178 
-2627 19159 -30074 30320 0 0 123 -26825 0 61 
-1933 12274 -31355 -13670 0 0 -22513 13307 0 0 
5284 -9688 -31431 -19859 0 0 -25645 18876 0 0 
5016 -3130 -30299 28868 0 0 -715 -25307 12 61 
5389 8970 -28003 -2237 -1 0 -15120 -1099 -94 -178 
6417 2560 -24630 -27157 -1 0 -25894 21585 -173 -1558 
5324 1054 -20311 23021 -1 0 1355 -10618 245 -1156 
-6917 3832 -15212 9536 -1 0 -2838 -9635 -162 -90 
-9304 5281 -9528 -30321 0 0 -19924 8993 -346 -3815 
4079 6338 -3478 13669 0 0 5096 4297 2212 4037 
5942 -24 2706 19858 0 0 11282 -3257 2509 26365 
-2509 -3373 8786 -28869 0 0 -10041 -9437 -146 32767 
-2633 1276 14528 2236 -1 0 8382 6647 -285 30493 
892 -1550 19712 27156 -1 0 23434 13576 274 31559 
-2561 -5945 24138 -23022 -1 0 558 -19136 -141 31960 
3737 3439 27637 -9537 -1 0 9050 -4854 -119 30581 
11461 5747 30073 30320 0 0 30197 26824 10 30341 
2772 -5867 31354 -13670 0 0 8842 -13308 2 30402 
2980 347 31430 -19859 0 0 5786 -18877 0 30402 
6303 8835 30298 28868 0 0 29583 25306 0 30341 
-2413 1008 28002 -2237 -1 0 12882 1098 0 30581 
-1430 945 24629 -27157 -1 0 -1264 -21586 0 31960 
-4525 3322 20310 23021 -1 0 21665 10617 0 31559 
-8571 1032 15211 9536 -1 0 12374 9634 0 30493 
3695 503 9527 -30321 0 0 -10397 -8994 0 32767 
10388 -356 3477 13669 0 0 8573 -4298 0 26365 
4837 -1570 -2707 19858 0 0 8575 3256 0 4037 
-5232 -243 -8787 -28869 0 0 -18828 9436 0 -3815 
-5299 6800 -14529 2236 -1 0 -6146 -6648 0 -90 
770 6839 -19713 27156 -1 0 3722 -13577 0 -1156 
-2323 516 -24139 -23022 -1 0 -23581 19135 0 -1558 
-8855 457 -27638 -9537 -1 0 -18588 4853 0 -178 
-9696 -928 -30074 30320 0 0 123 -26825 0 61 
2096 331 -31355 -13670 0 0 -22513 13307 0 0 
11023 7191 -31431 -19859 0 0 -25645 18876 0 0 
1427 4744 -30299 28868 0 0 -715 -25307 12 61 
-4442 3134 -28003 -2237 -1 0 -15120 -1099 -94 -178 
5915 8246 -24630 -27157 -1 0 -25894 21585 -173 -1558 
13929 1446 -20311 23021 -1 0 1355 -10618 245 -1156 
7854 -4582 -15212 9536 -1 0 -2838 -9635 -162 -90 
-3231 188 -9528 -30321 0 0 -19924 8993 -346 -3815 
-2398 -372 -3478 13669 0 0 5096 4297 2212 4037 
1327 3299 2706 19858 0 0 11282 -3257 2509 26365 
-1156 12295 8786 -28869 0 0 -10041 -9437 -146 32767 
3817 8487 14528 2236 -1 0 8382 6647 -285 30493 
8421 376 19712 27156 -1 0 23434 13576 274 31559 
4131 -358 24138 -23022 -1 0 558 -19136 -141 31960 
292 5161 27637 -9537 -1 0 9050 -4854 -119 30581 
-4684 13801 30073 30320 0 0 30197 26824 10 30341 
-3994 12754 31354 -13670 0 0 8842 -13308 2 30402 
6564 -582 31430 -19859 0 0 5786 -18877 0 30402 
4144 -3755 30298 28868 0 0 29583 25306 0 30341 
-4991 -1307 28002 -2237 -1 0 12882 1098 0 30581 
1534 -1778 24629 -27157 -1 0 -1264 -21586 0 31960 
8439 4858 20310 23021 -1 0 21665 10617 0 31559 
4079 3772 15211 9536 -1 0 12374 9634 0 30493 
595 -2938 9527 -30321 0 0 -10397 -8994 0 32767 
1872 -3961 3477 13669 0 0 8573 -4298 0 26365 
3351 85 -2707 19858 0 0 8575 3256 0 4037 
1671 92 -8787 -28869 0 0 -18828 9436 0 -3815 
-2924 -10219 -14529 2236 -1 0 -6146 -6648 0 -90 
-2628 -7251 -19713 27156 -1 0 3722 -13577 0 -1156 
2871 679 -24139 -23022 -1 0 -23581 19135 0 -1558 
784 -2915 -27638 -9537 -1 0 -18588 4853 0 -178 
-4505 1009 -30074 30320 0 0 123 -26825 0 61 
4220 12771 -31355 -13670 0 0 -22513 13307 0 0 
14835 13407 -31431 -19859 0 0 -25645 18876 0 0 
6725 534 -30299 28868 0 0 -715 -25307 12 61 
1506 -3846 -28003 -2237 -1 0 -15120 -1099 -94 -178 
15103 529 -24630 -27157 -1 0 -25894 21585 -173 -1558 
9457 216 -20311 23021 -1 0 1355 -10618 245 -1156 
-8420 -1048 -15212 9536 -1 0 -2838 -9635 -162 -90 
-352 -5101 -9528 -30321 0 0 -19924 8993 -346 -3815 
1983 -2466 -3478 13669 0 0 5096 4297 2212 4037 
-8130 2306 2706 19858 0 0 11282 -3257 2509 26365 
-2516 1226 8786 -28869 0 0 -10041 -9437 -146 32767 
-1438 8324 14528 2236 -1 0 8382 6647 -285 30493 
-7460 5103 19712 27156 -1 0 23434 13576 274 31559 
-3266 -5287 24138 -23022 -1 0 558 -19136 -141 31960 
1698 4468 27637 -9537 -1 0 9050 -4854 -119 30581 
5304 7121 30073 30320 0 0 30197 26824 10 30341 
5903 -7177 31354 -13670 0 0 8842 -13308 2 30402 
-3943 -9742 31430 -19859 0 0 5786 -18877 0 30402 
-6645 -3432 30298 28868 0 0 29583 25306 0 30341 
4133 -4441 28002 -2237 -1 0 12882 1098 0 30581 
409 -9176 24629 -27157 -1 0 -1264 -21586 0 31960 
-8547 -7241 20310 23021 -1 0 21665 10617 0 31559 
-1382 -2104 15211 9536 -1 0 12374 9634 0 30493 
5227 -543 9527 -30321 0 0 -10397 -8994 0 32767 
7819 1163 3477 13669 0 0 8573 -4298 0 26365 
5355 1302 -2707 19858 0 0 8575 3256 0 4037 
-240 -4856 -8787 -28869 0 0 -18828 9436 0 -3815 
5044 -5583 -14529 2236 -1 0 -6146 -6648 0 -90 
4841 2772 -19713 27156 -1 0 3722 -13577 0 -1156 
-4951 3155 -24139 -23022 -1 0 -23581 19135 0 -1558 
-3682 -4052 -27638 -9537 -1 0 -18588 4853 0 -178 
-631 -2277 -30074 30320 0 0 123 -26825 0 61 
-6405 2932 -31355 -13670 0 0 -22513 13307 0 0 
-2329 1286 -31431 -19859 0 0 -25645 18876 0 0 
10705 820 -30299 28868 0 0 -715 -25307 12 61 
5878 -1270 -28003 -2237 -1 0 -15120 -1099 -94 -178 
191 -6903 -24630 -27157 -1 0 -25894 21585 -173 -1558 
5641 -4281 -20311 23021 -1 0 1355 -10618 245 -1156 
-2474 1976 -15212 9536 -1 0 -2838 -9635 -162 -90 
-3916 1088 -9528 -30321 0 0 -19924 8993 -346 -3815 
8140 -979 -3478 13669 0 0 5096 4297 2212 4037 
5489 4134 2706 19858 0 0 11282 -3257 2509 26365 
1634 4735 8786 -28869 0 0 -10041 -9437 -146 32767 
7040 -1460 14528 2236 -1 0 8382 6647 -285 30493 
6302 3660 19712 27156 -1 0 23434 13576 274 31559 
-455 11007 24138 -23022 -1 0 558 -19136 -141 31960 
-6592 12538 27637 -9537 -1 0 9050 -4854 -119 30581 
-4388 12269 30073 30320 0 0 30197 26824 10 30341 
3669 2383 31354 -13670 0 0 8842 -13308 2 30402 
4329 -11059 31430 -19859 0 0 5786 -18877 0 30402 
-1278 -16189 30298 28868 0 0 29583 25306 0 30341 
-7111 -2216 28002 -2237 -1 0 12882 1098 0 30581 
-806 11821 24629 -27157 -1 0 -1264 -21586 0 31960 
8807 7189 20310 23021 -1 0 21665 10617 0 31559 
3499 6741 15211 9536 -1 0 12374 9634 0 30493 
-4071 1429 9527 -30321 0 0 -10397 -8994 0 32767 
-6117 -7237 3477 13669 0 0 8573 -4298 0 26365 
886 2018 -2707 19858 0 0 8575 3256 0 4037 
13544 4072 -8787 -28869 0 0 -18828 9436 0 -3815 
17062 -1354 -14529 2236 -1 0 -6146 -6648 0 -90 
12472 1528 -19713 27156 -1 0 3722 -13577 0 -1156 
9427 539 -24139 -23022 -1 0 -23581 19135 0 -1558 
2243 -3520 -27638 -9537 -1 0 -18588 4853 0 -178 
-3763 -2022 -30074 30320 0 0 123 -26825 0 61 
2092 4296 -31355 -13670 0 0 -22513 13307 0 0 
-4171 8299 -31431 -19859 0 0 -25645 18876 0 0 
-14331 2216 -30299 28868 0 0 -715 -25307 12 61 
804 -4026 -28003 -2237 -1 0 -15120 -1099 -94 -178 
6048 -1907 -24630 -27157 -1 0 -25894 21585 -173 -1558 
-10480 -5198 -20311 23021 -1 0 1355 -10618 245 -1156 
-4803 -7385 -15212 9536 -1 0 -2838 -9635 -162 -90 
9642 -3360 -9528 -30321 0 0 -19924 8993 -346 -3815 
7897 -252 -3478 13669 0 0 5096 4297 2212 4037 
5032 15593 2706 19858 0 0 11282 -3257 2509 26365 
5079 16812 8786 -28869 0 0 -10041 -9437 -146 32767 
3270 -7863 14528 2236 -1 0 8382 6647 -285 30493 
-2739 -6878 19712 27156 -1 0 23434 13576 274 31559 
1114 -272 24138 -23022 -1 0 558 -19136 -141 31960 
9307 -11772 27637 -9537 -1 0 9050 -4854 -119 30581 
4946 -4484 30073 30320 0 0 30197 26824 10 30341 
-1239 3459 31354 -13670 0 0 8842 -13308 2 30402 
-10325 -2722 31430 -19859 0 0 5786 -18877 0 30402 
-11283 -4365 30298 28868 0 0 29583 25306 0 30341 
-2384 -4422 28002 -2237 -1 0 12882 1098 0 30581 
-3791 -2975 24629 -27157 -1 0 -1264 -21586 0 31960 
-1296 -2937 20310 23021 -1 0 21665 10617 0 31559 
742 -1349 15211 9536 -1 0 12374 9634 0 30493 
-4499 1113 9527 -30321 0 0 -10397 -8994 0 32767 
635 -628 3477 13669 0 0 8573 -4298 0 26365 
3452 3819 -2707 19858 0 0 8575 3256 0 4037 
-4062 -687 -8787 -28869 0 0 -18828 9436 0 -3815 
-11355 -10079 -14529 2236 -1 0 -6146 -6648 0 -90 
-9994 5235 -19713 27156 -1 0 3722 -13577 0 -1156 
1528 12373 -24139 -23022 -1 0 -23581 19135 0 -1558 
7236 -9787 -27638 -9537 -1 0 -18588 4853 0 -178 
3157 -12539 -30074 30320 0 0 123 -26825 0 61 
3976 4522 -31355 -13670 0 0 -22513 13307 0 0 
6509 5323 -31431 -19859 0 0 -25645 18876 0 0 
1997 1241 -30299 28868 0 0 -715 -25307 12 61 
1464 -1046 -28003 -2237 -1 0 -15120 -1099 -94 -178 
9038 -3021 -24630 -27157 -1 0 -25894 21585 -173 -1558 
6274 2947 -20311 23021 -1 0 1355 -10618 245 -1156 
-5349 5694 -15212 9536 -1 0 -2838 -9635 -162 -90 
-2145 -2891 -9528 -30321 0 0 -19924 8993 -346 -3815 
647 -11402 -3478 13669 0 0 5096 4297 2212 4037 
-3341 -5042 2706 19858 0 0 11282 -3257 2509 26365 
-2541 10598 8786 -28869 0 0 -10041 -9437 -146 32767 
-4420 10780 14528 2236 -1 0 8382 6647 -285 30493 
305 -2148 19712 27156 -1 0 23434 13576 274 31559 
-430 -1441 24138 -23022 -1 0 558 -19136 -141 31960 
-4332 2451 27637 -9537 -1 0 9050 -4854 -119 30581 
7333 -6689 30073 30320 0 0 30197 26824 10 30341 
7099 -1323 31354 -13670 0 0 8842 -13308 2 30402 
2754 9933 31430 -19859 0 0 5786 -18877 0 30402 
9650 786 30298 28868 0 0 29583 25306 0 30341 
4451 -3975 28002 -2237 -1 0 12882 1098 0 30581 
-1857 108 24629 -27157 -1 0 -1264 -21586 0 31960 
-1438 -533 20310 23021 -1 0 21665 10617 0 31559 
-4072 2956 15211 9536 -1 0 12374 9634 0 30493 
-638 3887 9527 -30321 0 0 -10397 -8994 0 32767 
5348 -6413 3476 13669 0 0 8573 -4298 0 26365 
7680 -8798 -2707 19858 0 0 8575 3256 0 4037 
8688 -564 -8787 -28869 0 0 -18828 9436 0 -3815 
8794 4537 -14529 2236 -1 0 -6146 -6648 0 -90 
5048 9397 -19713 27156 -1 0 3722 -13577 0 -1156 
-802 12173 -24139 -23022 -1 0 -23581 19135 0 -1558 
179 7479 -27638 -9537 -1 0 -18588 4853 0 -178 
1673 1348 -30074 30320 0 0 123 -26825 0 61 
-4344 -1423 -31355 -13670 0 0 -22513 13307 0 0 
-758 2011 -31431 -19859 0 0 -25645 18876 0 0 
11040 7522 -30299 28868 0 0 -715 -25307 12 61 
2291 4534 -28003 -2237 -1 0 -15120 -1099 -94 -178 
-2078 1341 -24630 -27157 -1 0 -25894 21585 -173 -1558 
11871 2925 -20311 23021 -1 0 1355 -10618 245 -1156 
8250 -5091 -15212 9536 -1 0 -2838 -9635 -162 -90 
1537 -12573 -9528 -30321 0 0 -19924 8993 -346 -3815 
6561 -2096 -3478 13669 0 0 5096 4297 2212 4037 
4688 4972 2706 19858 0 0 11282 -3257 2509 26365 
111 3275 8786 -28869 0 0 -10041 -9437 -146 32767 
-876 5764 14528 2236 -1 0 8382 6647 -285 30493 
-5361 512 19712 27156 -1 0 23434 13576 274 31559 
-8995 -6400 24138 -23022 -1 0 558 -19136 -141 31960 
-7426 -5108 27637 -9537 -1 0 9050 -4854 -119 30581 
-1805 -4601 30073 30320 0 0 30197 26824 10 30341 
10296 -2378 31354 -13670 0 0 8842 -13308 2 30402 
11332 -2081 31430 -19859 0 0 5786 -18877 0 30402 
1298 -4670 30298 28868 0 0 29583 25306 0 30341 
4054 5790 28002 -2237 -1 0 12882 1098 0 30581 
7550 16163 24629 -27157 -1 0 -1264 -21586 0 31960 
-2628 4448 20310 23021 -1 0 21665 10617 0 31559 
-7141 -7374 15211 9536 -1 0 12374 9634 0 30493 
-1596 1851 9527 -30321 0 0 -10397 -8994 0 32767 
-330 10871 3477 13669 0 0 8573 -4298 0 26365 
4356 4793 -2707 19858 0 0 8575 3256 0 4037 
8413 -900 -8787 -28869 0 0 -18828 9436 0 -3815 
1795 3730 -14529 2236 -1 0 -6146 -6648 0 -90 
-2025 3078 -19713 27156 -1 0 3722 -13577 0 -1156 
2916 -7651 -24139 -23022 -1 0 -23581 19135 0 -1558 
7012 -666 -27638 -9537 -1 0 -18588 4853 0 -178 
2404 16281 -30074 30320 0 0 123 -26825 0 61 
-1729 13410 -31355 -13670 0 0 -22513 13307 0 0 
-620 4847 -31431 -19859 0 0 -25645 18876 0 0 
269 8210 -30299 28868 0 0 -715 -25307 12 61 
898 11770 -28003 -2237 -1 0 -15120 -1099 -94 -178 
-1482 3494 -24630 -27157 -1 0 -25894 21585 -173 -1558 
-4362 -5242 -20311 23021 -1 0 1355 -10618 245 -1156 
1367 -3041 -15212 9536 -1 0 -2838 -9635 -162 -90 
253 4346 -9528 -30321 0 0 -19924 8993 -346 -3815 
-8403 6454 -3478 13669 0 0 5096 4297 2212 4037 
4461 4739 2706 19858 0 0 11282 -3257 2509 26365 
11522 196 8786 -28869 0 0 -10041 -9437 -146 32767 
-5967 -10225 14528 2236 -1 0 8382 6647 -285 30493 
287 -10071 19712 27156 -1 0 23434 13576 274 31559 
17077 846 24138 -23022 -1 0 558 -19136 -141 31960 
506 2127 27637 -9537 -1 0 9050 -4854 -119 30581 
-3776 334 30073 30320 0 0 30197 26824 10 30341 
15084 5107 31354 -13670 0 0 8842 -13308 2 30402 
8236 4635 31430 -19859 0 0 5786 -18877 0 30402 
-1442 -1347 30298 28868 0 0 29583 25306 0 30341 
2884 -1924 28002 -2237 -1 0 12882 1098 0 30581 
2740 2556 24629 -27157 -1 0 -1264 -21586 0 31960 
3176 3681 20310 23021 -1 0 21665 10617 0 31559 
1379 -2791 15211 9536 -1 0 12374 9634 0 30493 
-3011 -566 9527 -30321 0 0 -10397 -8994 0 32767 
628 6476 3476 13669 0 0 8573 -4298 0 26365 
-236 -2525 -2707 19858 0 0 8575 3256 0 4037 
-7447 -6890 -8787 -28869 0 0 -18828 9436 0 -3815 
-3495 -144 -14529 2236 -1 0 -6146 -6648 0 -90 
580 4244 -19713 27156 -1 0 3722 -13577 0 -1156 
-3255 752 -24139 -23022 -1 0 -23581 19135 0 -1558 
-5419 -10723 -27638 -9537 -1 0 -18588 4853 0 -178 
-1938 -4677 -30074 30320 0 0 123 -26825 0 61 
-1903 9336 -31355 -13670 0 0 -22513 13307 0 0 
-8911 4614 -31431 -19859 0 0 -25645 18876 0 0 
-5134 -1730 -30299 28868 0 0 -715 -25307 12 61 
3383 3511 -28003 -2237 -1 0 -15120 -1099 -94 -178 
1848 7152 -24630 -27157 -1 0 -25894 21585 -173 -1558 
-496 4436 -20311 23021 -1 0 1355 -10618 245 -1156 
-7734 1144 -15212 9536 -1 0 -2838 -9635 -162 -90 
-11307 -7541 -9528 -30321 0 0 -19924 8993 -346 -3815 
3110 -11230 -3478 13669 0 0 5096 4297 2212 4037 
12750 -7258 2706 19858 0 0 11282 -3257 2509 26365 
7517 -7493 8786 -28869 0 0 -10041 -9437 -146 32767 
-2793 -1276 14528 2236 -1 0 8382 6647 -285 30493 
-2153 1950 19712 27156 -1 0 23434 13576 274 31559 
832 3365 24138 -23022 -1 0 558 -19137 -141 31960 
-6539 10581 27637 -9537 -1 0 9050 -4854 -119 30581 
-1104 1253 30073 30320 0 0 30197 26824 10 30341 
1980 -4106 31354 -13670 0 0 8842 -13309 2 30402 
-7242 5750 31430 -19859 0 0 5786 -18877 0 30402 
-2130 3461 30298 28868 0 0 29583 25306 0 30341 
4843 113 28002 -2237 -1 0 12882 1098 0 30581 
-898 3832 24629 -27157 -1 0 -1264 -21586 0 31960 
-3461 101 20310 23021 -1 0 21665 10617 0 31559 
3720 -3732 15211 9536 -1 0 12374 9634 0 30493 
1291 -3600 9527 -30321 0 0 -10397 -8994 0 32767 
-8822 -6978 3477 13669 0 0 8573 -4298 0 26365 
-756 -716 -2707 19858 0 0 8575 3256 0 4037 
4742 7693 -8787 -28869 0 0 -18828 9436 0 -3815 
-3697 -4195 -14529 2236 -1 0 -6146 -6648 0 -90 
795 -6918 -19713 27156 -1 0 3722 -13577 0 -1156 
6602 8544 -24139 -23022 -1 0 -23581 19135 0 -1558 
5857 5387 -27638 -9537 -1 0 -18588 4853 0 -178 
5429 -4227 -30074 30320 0 0 123 -26825 0 61 
-3090 -486 -31355 -13670 0 0 -22513 13307 0 0 
-5896 671 -31431 -19859 0 0 -25645 18876 0 0 
412 -188 -30299 28868 0 0 -715 -25307 12 61 
1918 -454 -28003 -2237 -1 0 -15120 -1099 -94 -178 
-2944 -700 -24630 -27157 -1 0 -25894 21585 -173 -1558 
-4752 2897 -20311 23021 -1 0 1355 -10618 245 -1156 
2667 2219 -15212 9536 -1 0 -2838 -9635 -162 -90 
2924 -1682 -9528 -30321 0 0 -19924 8993 -346 -3815 
-1584 3092 -3478 13669 0 0 5096 4297 2212 4037 
6882 8757 2706 19858 0 0 11282 -3257 2509 26365 
7451 1030 8786 -28869 0 0 -10041 -9437 -146 32767 
-7641 -670 14528 2236 -1 0 8382 6647 -285 30493 
-4377 2946 19712 27156 -1 0 23434 13576 274 31559 
4729 -7076 24138 -23022 -1 0 558 -19136 -141 31960 
-2725 -8020 27637 -9537 -1 0 9050 -4854 -119 30581 
-2999 -1626 30073 30320 0 0 30197 26824 10 30341 
4677 -6757 31354 -13670 0 0 8842 -13308 2 30402 
198 -7509 31430 -19859 0 0 5786 -18877 0 30402 
-4629 2875 30298 28868 0 0 29583 25306 0 30341 
-1116 5940 28002 -2237 -1 0 12882 1098 0 30581 
2788 -5664 24629 -27157 -1 0 -1264 -21586 0 31960 
9834 -10909 20310 23021 -1 0 21665 10617 0 31559 
4191 -2425 15211 9536 -1 0 12374 9634 0 30493 
-8703 2715 9527 -30321 0 0 -10397 -8994 0 32767 
-6757 4860 3476 13669 0 0 8573 -4298 0 26365 
763 3330 -2707 19858 0 0 8575 3256 0 4037 
3745 3069 -8787 -28869 0 0 -18828 9436 0 -3815 
49 7370 -14529 2236 -1 0 -6146 -6648 0 -90 
-1553 899 -19713 27156 -1 0 3722 -13577 0 -1156 
-5335 -3264 -24139 -23022 -1 0 -23581 19135 0 -1558 
-7515 -3039 -27638 -9537 -1 0 -18588 4853 0 -178 
4874 -4271 -30074 30320 0 0 123 -26825 0 61 
5838 -4429 -31355 -13670 0 0 -22513 13307 0 0 
-1080 -9355 -31431 -19859 0 0 -25645 18876 0 0 
9017 -4813 -30299 28868 0 0 -715 -25307 12 61 
12239 -34 -28003 -2237 -1 0 -15120 -1099 -94 -178 
1738 -3514 -24630 -27157 -1 0 -25894 21585 -173 -1558 
-2355 -1040 -20311 23021 -1 0 1355 -10618 245 -1156 
-2518 349 -15212 9536 -1 0 -2838 -9635 -162 -90 
3852 5675 -9528 -30321 0 0 -19924 8993 -346 -3815 
8173 11653 -3478 13669 0 0 5096 4297 2212 4037 
-126 5894 2706 19858 0 0 11282 -3257 2509 26365 
1283 3378 8786 -28869 0 0 -10041 -9437 -146 32767 
5745 4768 14528 2236 -1 0 8382 6647 -285 30493 
-2276 2739 19712 27156 -1 0 23434 13576 274 31559 
137 -2176 24138 -23022 -1 0 558 -19136 -141 31960 
7196 -6432 27637 -9537 -1 0 9050 -4854 -119 30581 
-1558 850 30073 30320 0 0 30197 26824 10 30341 
-6860 4639 31354 -13670 0 0 8842 -13308 2 30402 
-3399 -4584 31430 -19859 0 0 5786 -18877 0 30402 
-1753 -8716 30298 28868 0 0 29583 25306 0 30341 
2550 33 28002 -2237 -1 0 12882 1098 0 30581 
1308 6499 24629 -27157 -1 0 -1264 -21586 0 31960 
-7412 -6559 20310 23021 -1 0 21665 10617 0 31559 
-8674 -12015 15211 9536 -1 0 12374 9634 0 30493 
-3272 -3707 9527 -30321 0 0 -10397 -8994 0 32767 
-1646 -2169 3477 13669 0 0 8573 -4298 0 26365 
-5231 3865 -2707 19858 0 0 8575 3256 0 4037 
-6893 4789 -8787 -28869 0 0 -18828 9436 0 -3815 
-3951 220 -14529 2236 -1 0 -6146 -6648 0 -90 
755 3999 -19713 27156 -1 0 3722 -13577 0 -1156 
4701 159 -24139 -23022 -1 0 -23581 19135 0 -1558 
4393 -8349 -27638 -9537 -1 0 -18588 4853 0 -178 
4710 -1907 -30074 30320 0 0 123 -26825 0 61 
2195 5514 -31355 -13670 0 0 -22513 13307 0 0 
-5561 -9 -31431 -19859 0 0 -25645 18876 0 0 
128 219 -30299 28868 0 0 -715 -25307 12 61 
3990 2128 -28003 -2237 -1 0 -15120 -1099 -94 -178 
-4832 -2148 -24630 -27157 -1 0 -25894 21585 -173 -1558 
-3966 5909 -20311 23021 -1 0 1355 -10618 245 -1156 
-2808 7917 -15212 9536 -1 0 -2838 -9635 -162 -90 
-8469 -1969 -9528 -30321 0 0 -19924 8993 -346 -3815 
-6108 -61 -3478 13669 0 0 5096 4297 2212 4037 
1984 -2129 2706 19858 0 0 11282 -3257 2509 26365 
1868 -7591 8786 -28869 0 0 -10041 -9437 -146 32767 
-2536 -4705 14528 2236 -1 0 8382 6647 -285 30493 
-2620 -2076 19712 27156 -1 0 23434 13576 274 31559 
312 -489 24138 -23022 -1 0 558 -19136 -141 31960 
2242 -934 27637 -9537 -1 0 9050 -4854 -119 30581 
-768 -1407 30073 30320 0 0 30197 26824 10 30341 
-3123 -5923 31354 -13670 0 0 8842 -13308 2 30402 
-3647 -5908 31430 -19859 0 0 5786 -18877 0 30402 
-3100 5556 30298 28868 0 0 29583 25306 0 30341 
-1860 3982 28002 -2237 -1 0 12882 1098 0 30581 
-3280 -2391 24629 -27157 -1 0 -1264 -21586 0 31960 
3085 3787 20310 23021 -1 0 21665 10617 0 31559 
9436 5326 15211 9536 -1 0 12374 9634 0 30493 
-2808 4658 9527 -30321 0 0 -10397 -8994 0 32767 
-12089 6252 3476 13669 0 0 8573 -4298 0 26365 
1505 3306 -2707 19858 0 0 8575 3256 0 4037 
11141 3354 -8787 -28869 0 0 -18828 9436 0 -3815 
1850 2706 -14529 2236 -1 0 -6146 -6648 0 -90 
972 -4080 -19713 27156 -1 0 3722 -13577 0 -1156 
9526 -5840 -24139 -23022 -1 0 -23581 19135 0 -1558 
7175 -1142 -27638 -9537 -1 0 -18588 4853 0 -178 
3320 -355 -30074 30320 0 0 123 -26825 0 61 
5436 1006 -31355 -13670 0 0 -22513 13307 0 0 
5019 3876 -31431 -19859 0 0 -25645 18876 0 0 
1428 1322 -30299 28868 0 0 -715 -25307 12 61 
-4500 -1845 -28003 -2237 -1 0 -15120 -1099 -94 -178 
